Windrichtung_Stundenmittel_Forecast,Windrichtung_Stundenmittel_WeatherStation,Windgeschwindigkeit_Stundenmittel_Forecast,Windgeschwindigkeit_Stundenmittel_WeatherStation,RelativeLuftfeuchte_2m_Forecast,RelativeLuftfeuchte_2m_WeatherStation,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
0.865241,0.754651,-1.56588,-0.711919,-0.567119,-0.477498,0.801288,1.10558
1.45081,1.09242,-1.48303,-0.887225,-0.550982,-0.129603,0.807984,0.985295
0.249969,1.3176,-1.42674,-0.945661,-0.700283,0.0443435,0.844177,0.796271
-0.950873,1.43019,-1.37044,-1.06253,-0.849597,0.653158,0.88037,0.607248
-2.15172,1.65537,-1.31414,-1.15019,-0.998899,1.08803,0.916564,0.40104
-1.72893,-1.38456,-1.38541,-1.44236,-1.00697,1.34895,0.915216,0.00580869
-1.51754,-1.38456,-1.42104,-1.32549,-1.011,1.34895,0.914553,-0.183215
-1.39273,-1.15938,-1.25416,-1.29627,-0.805205,1.43592,0.881718,-0.286319
-1.26793,-1.04679,-1.08728,-1.29627,-0.599405,1.43592,0.848862,-0.337871
-1.17012,-1.15938,-0.908994,-1.26706,-0.502558,1.43592,0.799941,-0.76747
-1.19712,-1.04679,-0.89759,-1.15019,-0.611511,1.43592,0.783855,-0.68155
-1.22412,-1.04679,-0.886187,-1.03331,-0.720464,1.43592,0.76777,-0.76747
-1.19841,-1.04679,-0.810596,-1.0041,-0.841523,1.43592,0.744988,-0.801838
-1.14701,-1.38456,-0.659415,-0.945661,-1.08364,1.43592,0.699405,-0.973678
-1.11703,-1.27197,-0.612826,-0.741137,-1.24909,1.43592,0.688688,-0.698734
-1.08704,-1.15938,-0.566239,-0.56583,-1.41453,1.43592,0.67795,-0.286319
-1.05707,-1.15938,-0.519649,-0.507395,-1.57998,1.43592,0.667233,-0.286319
-1.11236,-1.15938,-0.577693,-0.390524,-1.73332,0.740132,0.809331,0.521328
-1.14001,-1.27197,-0.606715,-0.390524,-1.80999,-0.477498,0.88037,0.882191
-1.1124,-1.27197,-0.714004,-0.361306,-1.64858,-0.912365,0.976222,1.05403
-1.08479,-1.38456,-0.821292,-0.448959,-1.48716,-0.912365,1.07205,1.00248
-0.998468,-1.27197,-0.975107,-0.741137,-1.17646,-0.390524,1.1746,0.813455
-0.939764,-1.15938,-1.02164,-0.974879,-1.02714,0.0443435,1.18132,0.57288
-0.881068,-1.27197,-1.06817,-0.945661,-0.87784,0.740132,1.18801,0.435408
-0.678713,-1.27197,-1.13181,-0.858008,-0.87784,1.00105,1.16053,0.332304
-0.273998,-1.15938,-1.2591,-0.945661,-0.87784,1.26197,1.10557,0.0917285
-0.0549745,-1.04679,-1.27035,-0.916443,-0.680115,1.43592,1.0667,-0.0285592
0.164058,-0.934204,-1.2816,-1.03331,-0.482378,1.43592,1.02782,-0.0801112
0.383089,-0.821613,-1.29286,-1.1794,-0.284653,1.43592,0.98895,-0.114479
0.412003,-0.483843,-0.96081,-1.1794,-0.187806,1.43592,0.984928,0.332304
0.426457,-0.146072,-0.794787,-1.23784,-0.139383,1.43592,0.982918,0.504144
0.430935,0.191699,-0.710887,-1.20862,-0.115171,1.175,0.954104,0.57288
0.435416,0.41688,-0.626986,-0.945661,-0.0909593,1.175,0.92527,0.57288
0.453107,0.52947,-0.484099,-0.653483,0.0744914,0.740132,0.881034,0.727535
0.466315,0.52947,-0.42511,-0.595048,0.215718,0.653158,0.865632,0.830639
0.479524,0.52947,-0.366123,-0.711919,0.356957,0.218291,0.850209,0.950927
0.510309,0.64206,-0.33985,-0.682701,0.264142,-0.477498,0.88037,1.10558
0.571887,0.41688,-0.287305,-0.244435,0.0785227,0.218291,0.940692,1.03685
0.610568,0.41688,-0.378736,-0.0399106,0.0220247,-0.129603,0.943367,1.10558
0.649245,0.41688,-0.470166,-0.0983461,-0.0344613,-0.04263,0.946061,1.07121
0.687924,0.41688,-0.561598,-0.185999,-0.0909593,-0.04263,0.948735,1.05403
0.80122,0.52947,-0.859276,-0.156782,-0.203943,0.131317,0.952757,0.796271
0.857868,0.52947,-1.00812,-0.419741,-0.260441,0.305264,0.954767,0.727535
0.538554,0.41688,-1.32242,-0.56583,-0.413786,0.392238,0.949399,0.727535
0.21924,0.52947,-1.63672,-0.507395,-0.567119,0.479211,0.94405,0.675984
-0.247308,0.41688,-1.76027,-1.20862,-0.603437,1.175,0.905846,0.349488
-0.394531,0.30429,-1.56951,-1.38393,-0.486421,1.34895,0.872991,0.160464
-0.541758,-0.146072,-1.37875,-1.38393,-0.369394,1.26197,0.840156,-0.200399
-0.560956,-0.483843,-1.17021,-1.32549,-0.308865,1.34895,0.839492,-0.337871
-0.599356,-0.596433,-0.753125,-1.09175,-0.187806,1.43592,0.838145,0.383856
-0.560527,-0.709023,-0.578796,-1.1794,-0.0183242,1.26197,0.81468,0.349488
-0.521692,-0.934204,-0.404468,-1.12097,0.151158,1.175,0.791235,0.0745446
-0.482866,-0.934204,-0.23014,-0.945661,0.32064,1.00105,0.76777,0.177648
-0.5391,-0.596433,-0.27969,-0.799572,0.441698,0.392238,0.747662,0.624432
-0.567225,-0.596433,-0.304463,-0.653483,0.502228,-0.04263,0.737609,0.779087
-0.624153,-0.596433,-0.404322,-0.741137,0.34082,-0.564471,0.845524,0.968111
-0.681084,-0.483843,-0.504183,-0.682701,0.179401,-0.999339,0.95342,1.15713
-0.788252,-0.821613,-0.575124,-0.595048,-0.0909593,-0.825392,1.14645,1.29461
-0.838478,-0.934204,-0.546207,-0.419741,-0.199912,-0.999339,1.23158,1.41489
-0.888712,-0.934204,-0.517288,-0.419741,-0.308865,-0.651445,1.3167,1.29461
-0.918168,-1.04679,-0.314823,-0.887225,-0.228155,-0.30355,1.30329,1.15713
-0.97707,-1.15938,0.0901083,-0.56583,-0.0667476,0.305264,1.27648,0.796271
-0.950975,-1.04679,0.331525,-0.390524,-0.216049,0.0443435,1.23291,0.744719
-0.924874,-1.04679,0.572955,-0.361306,-0.365363,0.305264,1.18936,0.624432
-0.898776,-1.15938,0.81436,-0.390524,-0.514664,0.479211,1.14579,0.521328
-0.975777,-1.15938,0.865187,-0.273653,-0.337108,0.914079,1.01977,0.40104
-1.01428,-1.27197,0.890619,-0.244435,-0.248335,0.827105,0.956778,0.418224
-1.0083,-1.15938,0.954939,-0.0691283,-0.0627164,0.827105,0.894446,0.40104
-1.00233,-1.15938,1.01927,0.0185249,0.122915,0.740132,0.832113,0.40104
-1.03428,-1.15938,1.14956,0.281485,0.506259,0.914079,0.730913,0.332304
-1.07221,-1.15938,1.21551,0.369138,0.703996,0.827105,0.692025,0.332304
-1.11014,-1.15938,1.28144,0.310702,0.901721,0.740132,0.653158,0.349488
-1.09856,-1.15938,1.49501,0.252267,0.861372,0.566185,0.673265,0.435408
-1.07541,-1.15938,1.92211,0.33992,0.780662,0.479211,0.71348,0.57288
-1.0263,-1.15938,1.88592,0.33992,0.893646,0.479211,0.720176,0.624432
-0.977188,-1.15938,1.84974,0.486009,1.00664,0.131317,0.726891,0.779087
-0.928082,-1.04679,1.81357,0.573662,1.11963,-0.129603,0.733587,0.847823
-0.781309,-1.04679,1.08495,0.427573,1.22455,1.175,0.907857,0.607248
-0.70792,-1.04679,0.720625,0.223049,1.277,1.175,0.994982,0.607248
-0.710323,-0.934204,0.450042,0.398356,1.25682,1.26197,1.0352,0.607248
-0.712728,-0.934204,0.17946,0.252267,1.23665,1.26197,1.07541,0.624432
-0.780542,-0.934204,0.0409937,0.164614,1.26087,1.08803,1.09552,0.675984
-0.845951,-0.934204,0.173112,-0.0106928,1.30525,1.08803,1.07541,0.675984
-0.911364,-0.934204,0.305229,-0.0691283,1.34964,0.740132,1.0553,0.710351
-0.943829,-1.04679,0.36275,-0.0983461,1.45052,0.827105,0.996993,0.675984
-1.00876,-1.04679,0.477794,-0.0983461,1.65228,0.653158,0.88037,0.693168
-1.01273,-1.04679,0.537515,-0.0691283,1.63615,0.566185,0.825417,0.710351
-1.01669,-1.04679,0.597248,-0.0983461,1.62,0.740132,0.770444,0.6588
-1.02065,-1.04679,0.656988,-0.127564,1.60386,1.00105,0.715491,0.590064
-0.824378,-1.04679,0.365758,-0.185999,1.64421,1.175,0.849546,0.555696
-0.726236,-0.934204,0.220142,-0.185999,1.66439,1.34895,0.916564,0.555696
-0.68254,-0.821613,0.0933106,0.0185249,1.64421,1.08803,0.929291,0.607248
-0.63884,-0.934204,-0.0335187,0.135396,1.62404,1.00105,0.942039,0.641616
-0.64462,-0.821613,-0.221186,-0.0691283,1.55141,0.914079,0.98157,0.6588
-0.6941,-0.821613,-0.282018,-0.185999,1.49894,0.914079,1.00839,0.675984
-0.743583,-0.934204,-0.342851,-0.185999,1.44648,0.914079,1.0352,0.675984
-0.706767,-0.934204,-0.451729,-0.185999,1.22455,0.914079,1.08882,0.761903
-0.633127,-0.821613,-0.669482,-0.390524,0.780662,0.914079,1.19605,0.761903
-0.487779,-0.934204,-0.724937,-0.361306,0.683816,1.08803,1.19605,0.727535
-0.342442,-0.934204,-0.78039,-0.244435,0.586969,1.08803,1.19605,0.710351
-0.197094,-0.934204,-0.835843,-0.361306,0.490122,1.08803,1.19605,0.710351
-0.12823,-0.821613,-0.476425,-0.770354,0.756451,1.26197,1.08882,0.675984
-0.0938028,-0.821613,-0.296715,-0.682701,0.889615,1.34895,1.0352,0.675984
-0.116309,-0.821613,-0.439152,-0.82879,1.04296,1.34895,0.99834,0.710351
-0.138819,-0.709023,-0.58159,-0.82879,1.19629,1.26197,0.961463,0.675984
-0.0968235,-0.596433,-0.694925,-0.887225,1.38192,1.34895,0.88775,0.693168
-0.0323171,-0.596433,-0.665822,-1.23784,1.4142,1.43592,0.850873,0.710351
0.0321831,-0.596433,-0.636717,-1.06253,1.44648,1.34895,0.814016,0.710351
0.11871,-0.483843,-0.710388,-1.12097,1.34561,1.26197,0.841503,0.710351
0.291752,-0.258662,-0.857733,-1.0041,1.14384,1.26197,0.896456,0.761903
0.403468,-0.371252,-0.828497,-0.974879,0.938039,1.175,0.926617,0.796271
0.515174,-0.258662,-0.79926,-0.945661,0.732239,1.175,0.956778,0.830639
0.626891,-0.146072,-0.770023,-0.945661,0.526439,1.34895,0.986939,0.847823
0.763604,0.30429,-0.771974,-1.12097,0.227824,1.175,0.992308,0.933743
0.831958,0.52947,-0.772949,-1.23784,0.0785227,1.08803,0.994982,0.985295
0.843757,0.754651,-0.807874,-1.20862,0.0865973,0.827105,0.98157,1.03685
0.855555,0.64206,-0.8428,-0.887225,0.0946598,1.00105,0.968179,0.916559
0.954561,1.20501,-0.917137,-0.56583,0.159232,1.08803,0.939345,0.761903
1.04177,1.20501,-0.956551,-0.858008,0.215718,1.08803,0.923943,0.744719
1.12897,1.20501,-0.995964,-0.858008,0.272216,1.08803,0.908521,0.693168
1.13402,1.20501,-1.03123,-0.741137,0.122915,0.827105,0.894446,0.710351
1.14414,1.43019,-1.10176,-0.741137,-0.1757,0.914079,0.866295,0.6588
1.2057,1.3176,-1.06213,-0.82879,0.0179934,1.08803,0.865632,0.590064
1.26727,1.43019,-1.0225,-0.945661,0.211687,0.914079,0.864948,0.6588
1.32884,1.54278,-0.982867,-0.858008,0.405381,1.08803,0.864285,0.641616
1.42156,1.65537,-0.804985,-1.06253,0.268185,1.175,0.866959,0.521328
1.46792,1.65537,-0.716044,-1.1794,0.199581,1.26197,0.868306,0.504144
1.51324,1.76796,-0.732483,-1.23784,0.0300993,1.08803,0.866295,0.521328
1.55855,1.54278,-0.748924,-0.974879,-0.139383,1.00105,0.864285,0.504144
1.6473,1.65537,-0.78767,-1.03331,-0.349214,0.827105,0.848862,0.6588
1.69073,1.76796,-0.809977,-1.09175,-0.389575,0.914079,0.835471,0.641616
1.73416,1.76796,-0.832283,-1.12097,-0.429923,0.653158,0.822059,0.710351
0.436884,1.76796,-0.897294,-1.12097,-0.349214,0.914079,0.801952,0.590064
-2.15768,-1.15938,-1.02731,-1.1794,-0.187806,0.653158,0.761737,0.624432
-2.0539,-1.15938,-1.11711,-1.23784,-0.203943,0.914079,0.748326,0.555696
-1.95013,-1.27197,-1.2069,-1.15019,-0.220093,1.08803,0.734934,0.521328
-1.84635,-1.27197,-1.2967,-1.06253,-0.23623,1.00105,0.721523,0.452592
-1.60779,-1.27197,-1.11372,-0.945661,0.0785227,1.00105,0.662548,0.2292
-1.48851,-1.27197,-1.02223,-0.974879,0.235899,0.914079,0.633051,0.177648
-1.361,-1.15938,-0.859821,-1.06253,0.0300993,0.914079,0.564022,0.160464
-1.23349,-1.15938,-0.697412,-0.945661,-0.1757,0.740132,0.494974,0.14328
-1.07338,-1.15938,-0.576285,-0.945661,-0.474316,0.566185,0.399806,0.00580869
-1.04079,-1.15938,-0.61757,-1.1794,-0.567119,0.740132,0.373667,-0.0972951
-1.0082,-1.15938,-0.658856,-1.23784,-0.659935,0.740132,0.347527,-0.0457432
-1.0076,-1.27197,-0.700085,-1.20862,-0.87784,0.479211,0.290563,-0.114479
-1.00639,-1.27197,-0.782547,-0.858008,-1.31365,0.305264,0.176615,-0.303503
-1.05241,-1.27197,-0.64848,-0.974879,-1.43874,0.131317,0.151823,-0.372239
-1.09843,-1.15938,-0.514415,-1.12097,-1.56384,0.131317,0.127011,-0.423791
-1.14445,-1.15938,-0.380351,-1.09175,-1.68893,0.218291,0.102218,-0.526894
-1.15474,-1.27197,-0.185019,-1.09175,-2.14896,-0.216577,0.0499394,-0.440975
-1.15988,-1.15938,-0.0873528,-0.770354,-2.37897,-0.651445,0.0237999,-0.217583
-1.18187,-1.15938,-0.0775645,-0.536612,-2.64126,-2.21697,0.0358643,0.00580869
-1.20385,-1.15938,-0.0677759,-0.0983461,-2.90355,-2.73881,0.0479287,0.177648
-1.25267,-1.15938,-0.00294252,-0.0983461,-3.23445,-2.65184,0.103566,0.280752
-1.2795,-1.27197,0.0521023,-0.127564,-3.30304,-2.47789,0.147118,0.246384
-1.30633,-1.27197,0.107149,-0.0106928,-3.37165,-2.04302,0.19069,0.0917285
-1.28991,-1.38456,0.264569,0.164614,-3.22638,-1.52118,0.163887,-0.183215
-1.25707,-1.38456,0.579408,-0.507395,-2.93584,-0.477498,0.110261,-0.733102
-1.20764,-1.38456,0.665582,-0.799572,-2.96005,-0.04263,0.0774261,-0.922126
-1.1582,-1.38456,0.751718,-0.887225,-2.98426,0.131317,0.0445707,-0.973678
-1.10876,-1.27197,0.837891,-0.887225,-3.00847,0.131317,0.0117355,-1.00805
-1.08599,-1.27197,0.839032,-1.12097,-2.55652,0.566185,-0.0552821,-1.24862
-1.07461,-1.27197,0.839609,-1.09175,-2.33054,0.566185,-0.0888009,-1.30017
-1.07834,-1.27197,0.807836,-1.09175,-2.45563,0.392238,-0.117615,-1.31736
-1.08206,-1.27197,0.776039,-1.06253,-2.58073,0.566185,-0.146442,-1.31736
-1.11373,-1.27197,0.799319,-1.26706,-2.63319,0.305264,-0.17191,-1.35172
-1.14166,-1.27197,0.854369,-1.12097,-2.56055,0.305264,-0.16856,-1.38609
-1.1696,-1.27197,0.909409,-0.974879,-2.48792,0.218291,-0.165209,-1.36891
-1.16939,-1.27197,0.947023,-0.887225,-2.29826,-0.477498,-0.176603,-1.0596
-1.16897,-1.15938,1.02229,-0.507395,-1.91894,-1.86907,-0.199391,-0.286319
-1.16334,-1.04679,0.96877,-0.0983461,-2.03597,-2.91276,-0.143091,-0.131663
-1.15771,-1.15938,0.915226,0.0477427,-2.15299,-2.65184,-0.0867902,-0.0113753
-1.15208,-1.04679,0.861705,0.281485,-2.27001,-2.65184,-0.0304898,0.0917285
-1.16335,-1.27197,0.918266,0.398356,-2.26194,-2.39091,0.103566,0.160464
-1.16898,-1.27197,0.94654,0.252267,-2.25791,-2.30394,0.170583,0.0917285
-1.16339,-1.15938,0.949269,-0.0983461,-2.1772,-1.69513,0.197386,-0.0972951
-1.15779,-1.38456,0.951981,-0.624266,-2.0965,-0.564471,0.224209,-0.475342
-1.12864,-1.38456,0.88792,-0.887225,-1.91894,0.392238,0.208123,-0.887758
-1.10508,-1.38456,0.82112,-0.887225,-1.8221,0.479211,0.165214,-0.870574
-1.08153,-1.27197,0.754341,-1.09175,-1.72525,0.740132,0.122326,-1.0596
-1.05712,-1.04679,0.719729,-1.06253,-1.6728,0.914079,0.0358643,-1.11115
-1.00829,-1.15938,0.650502,-1.23784,-1.56787,1.00105,-0.137058,-1.30017
-0.997723,-1.27197,0.562684,-1.26706,-1.76157,1.175,-0.165209,-1.45483
-0.987156,-1.27197,0.474839,-1.09175,-1.95526,1.175,-0.193359,-1.38609
-0.97659,-1.15938,0.387009,-1.15019,-2.14896,1.34895,-0.221509,-1.50638
-1.0286,-1.27197,0.417409,-1.15019,-2.13282,1.34895,-0.295236,-1.54075
-1.0546,-1.15938,0.432607,-1.09175,-2.12474,1.43592,-0.332099,-1.55793
-1.05097,-1.15938,0.459918,-1.26706,-2.08439,0.827105,-0.365612,-1.33454
-1.04735,-1.04679,0.487227,-1.26706,-2.04403,-0.04263,-0.399123,-0.922126
-1.05049,-1.04679,0.440684,-0.507395,-2.11264,-2.21697,-0.411859,-0.406607
-1.05724,-1.04679,0.366829,-0.0983461,-2.22159,-2.56486,-0.39108,-0.303503
-1.064,-1.04679,0.292974,0.0477427,-2.33054,-2.47789,-0.370303,-0.217583
-1.08931,-1.15938,0.294704,0.135396,-2.41932,-2.65184,-0.317354,-0.114479
-1.13993,-1.15938,0.298162,0.0477427,-2.59687,-1.86907,-0.211455,-0.320687
-1.14688,-1.27197,0.321359,-0.244435,-2.60495,-1.34723,-0.204754,-0.475342
-1.15382,-1.27197,0.344554,-0.595048,-2.61301,-0.912365,-0.19805,-0.715918
-1.16076,-1.38456,0.36775,-0.711919,-2.62108,-0.30355,-0.191348,-0.887758
-1.15321,-1.27197,0.31489,-0.682701,-2.67758,-0.216577,-0.236925,-0.922126
-1.14944,-1.38456,0.288461,-0.770354,-2.70582,0.131317,-0.259713,-1.11115
-1.17588,-1.27197,0.242494,-0.916443,-2.51213,0.218291,-0.275129,-1.17989
-1.20232,-1.38456,0.196526,-0.916443,-2.31844,0.305264,-0.290543,-1.26581
-1.25045,-1.38456,0.154586,-0.711919,-1.98755,-0.216577,-0.310651,-1.12833
-1.27213,-1.38456,0.158615,-0.595048,-1.85034,-0.216577,-0.315344,-1.09397
-1.29382,-1.27197,0.162644,-0.858008,-1.71314,-0.129603,-0.320035,-1.23144
-1.33965,-1.15938,0.291807,-1.20862,-1.54769,0.566185,-0.33344,-1.52356
-1.4313,-1.60975,0.55013,-1.09175,-1.2168,0.131317,-0.360249,-1.17989
-1.4359,-1.49716,0.47852,-1.06253,-1.15627,0.0443435,-0.336121,-1.11115
-1.44051,-1.49716,0.406911,-1.32549,-1.09575,-0.30355,-0.311992,-0.836206
-1.44511,-1.49716,0.335303,-1.58845,-1.03522,-0.477498,-0.287863,-0.629998
-1.64979,-1.49716,0.14677,-0.653483,-0.994867,-0.216577,-0.143091,-0.200399
-1.75213,-1.72234,0.0525017,-0.653483,-0.974687,-0.390524,-0.0707043,-0.183215
-1.76241,-1.83493,0.052253,-0.244435,-1.03522,0.305264,-0.023794,-0.372239
-1.77269,-1.83493,0.052001,-0.332088,-1.09575,0.392238,0.0231364,-0.303503
-1.77802,-1.83493,0.202472,-0.916443,-0.942401,-0.129603,0.0767424,-0.217583
-1.77307,-1.94752,0.353192,-0.273653,-0.728539,-0.216577,0.0834582,-0.269135
-1.76812,-1.94752,0.50391,-0.215217,-0.514664,-0.04263,0.090154,-0.251951
-1.70668,-1.83493,0.428931,-0.215217,-0.385531,0.392238,0.0700467,-0.286319
-1.58379,-1.94752,0.278974,-0.448959,-0.127277,0.653158,0.0298321,-0.458159
-1.64021,-1.94752,0.438901,-0.127564,0.054311,0.392238,0.0164205,-0.355055
-1.69662,-1.83493,0.598837,-0.127564,0.235899,0.218291,0.00302908,-0.337871
-1.75304,-1.83493,0.758753,-0.127564,0.417487,0.479211,-0.0103825,-0.355055
-1.56845,-1.72234,0.543211,-0.361306,0.110809,0.827105,-0.0532713,-0.372239
-1.47615,-1.38456,0.435431,-0.682701,-0.0425359,1.08803,-0.0747258,-0.492526
-1.44169,-1.38456,0.453485,-0.682701,-0.171669,1.00105,-0.1337,-0.612814
-1.40723,-1.38456,0.471539,-0.624266,-0.30079,0.827105,-0.192689,-0.647182
-1.40727,-1.27197,0.345101,-0.82879,-0.373425,1.08803,-0.218157,-0.715918
-1.44178,-1.27197,0.200609,-0.82879,-0.316939,1.08803,-0.184646,-0.664366
-1.47628,-1.38456,0.0561169,-0.770354,-0.260441,0.827105,-0.151134,-0.59563
-1.44423,-1.49716,0.0464768,-1.0041,-0.159563,0.566185,-0.12433,-0.561262
-1.38013,-1.60975,0.0271943,-1.09175,0.0422051,0.827105,-0.0707043,-0.320687
-1.39656,-1.15938,0.116487,-1.15019,-0.107096,1.08803,-0.0707043,-0.286319
-1.41298,-1.49716,0.205775,-0.858008,-0.25641,0.914079,-0.0707043,-0.269135
-1.4294,-1.38456,0.295067,-0.741137,-0.405712,0.479211,-0.0707043,-0.320687
-1.42116,-1.60975,0.620747,-0.682701,-0.688178,1.175,0.0365278,-0.372239
-1.41704,-1.72234,0.78358,-0.56583,-0.829417,1.175,0.090154,-0.320687
-1.38852,-1.49716,0.71929,-0.682701,-0.676072,1.00105,0.0700467,-0.303503
-1.36,-1.15938,0.654983,-1.06253,-0.522739,1.00105,0.0499394,-0.526894
-1.32602,-0.709023,0.362865,-1.70532,-0.413786,1.34895,-0.0378691,-0.629998
-1.32056,-1.49716,0.135053,-1.41314,-0.458166,0.827105,-0.10555,-0.544078
-1.31509,-1.38456,-0.092762,-0.916443,-0.502558,1.00105,-0.173252,-0.561262
-1.34884,-1.60975,0.0103928,-1.03331,-0.353257,1.00105,-0.173252,-0.561262
-1.41634,-1.49716,0.216705,-0.916443,-0.0546417,0.827105,-0.173252,-0.475342
-1.41417,-1.72234,0.192289,-0.82879,0.0664168,1.26197,-0.14108,-0.389423
-1.41199,-1.60975,0.167872,-0.799572,0.187475,1.175,-0.108908,-0.355055
-1.40982,-1.60975,0.143455,-0.858008,0.308534,1.175,-0.0767365,-0.337871
-1.41488,-1.60975,0.209398,-0.624266,0.429593,0.914079,-0.0190889,-0.183215
-1.41741,-1.60975,0.242369,-0.653483,0.490122,0.566185,0.00972481,-0.0629272
-1.45543,-1.60975,0.419666,-0.273653,0.389244,0.218291,0.0566351,0.0573606
-1.49345,-1.72234,0.596975,-0.127564,0.288354,-0.04263,0.103566,0.126096
-1.52266,-1.60975,0.889755,0.135396,0.199581,-0.738418,0.130369,0.2292
-1.51384,-1.60975,1.00528,0.193831,0.211687,-0.651445,0.110261,0.194832
-1.50502,-1.60975,1.12077,0.106178,0.223793,-0.564471,0.090154,0.212016
-1.50264,-1.49716,0.98649,0.369138,0.365032,-0.390524,0.0164205,0.0573606
-1.49789,-1.38456,0.717928,0.223049,0.647498,1.00105,-0.131026,-0.251951
-1.47944,-1.38456,0.588731,-0.0399106,0.570832,0.740132,-0.110919,-0.269135
-1.461,-1.38456,0.45956,-0.0399106,0.494153,0.740132,-0.0908116,-0.303503
-1.44255,-1.49716,0.330374,-0.682701,0.417487,1.00105,-0.0707043,-0.320687
-1.41732,-1.38456,0.227863,-0.536612,0.506259,0.914079,-0.12433,-0.286319
-1.40471,-1.60975,0.17661,-0.887225,0.550651,0.566185,-0.151134,-0.234767
-1.44083,-1.72234,0.0254481,-0.799572,0.510302,0.566185,-0.131026,-0.200399
-1.47695,-1.60975,-0.125713,-0.682701,0.469941,0.131317,-0.110919,-0.166031
-1.57467,-1.94752,-0.110474,-0.799572,0.554682,0.827105,-0.023794,-0.131663
-1.63627,-1.83493,0.0559257,-0.507395,0.679784,0.740132,0.0432437,-0.0972951
-1.69787,-1.72234,0.222324,-0.507395,0.804874,0.740132,0.110261,-0.131663
-1.71648,-1.83493,0.307607,-0.478177,0.833117,0.740132,0.123673,-0.0972951
-1.75371,-1.83493,0.478176,-0.244435,0.889615,0.740132,0.150476,-0.0629272
-1.76219,-1.83493,0.529654,-0.244435,0.853298,0.566185,0.14378,0.00580869
-1.77067,-1.83493,0.581144,-0.332088,0.81698,1.00105,0.137064,-0.0457432
-1.77915,-1.94752,0.632632,-0.273653,0.780662,1.175,0.130369,-0.0457432
-1.73789,-1.94752,0.545402,-0.127564,0.909796,1.08803,0.130369,-0.0285592
-1.71727,-1.83493,0.501768,-0.215217,0.974356,1.08803,0.130369,-0.0285592
-1.72204,-1.83493,0.491667,-0.215217,0.958219,1.175,0.14378,-0.0629272
-1.72682,-1.83493,0.481563,-0.273653,0.94207,1.34895,0.157172,-0.0972951
-1.70072,-1.94752,0.319581,-0.273653,0.96225,1.34895,0.177279,-0.0801112
-1.66984,-1.83493,0.1677,-0.332088,0.998568,1.43592,0.183995,-0.0972951
-1.63896,-1.83493,0.0158207,-0.448959,1.03489,1.43592,0.19069,-0.0972951
-1.57841,-1.72234,-0.275184,-0.653483,0.970325,1.34895,0.150476,-0.0972951
-1.4573,-1.72234,-0.857197,-0.916443,0.841192,1.43592,0.0700467,-0.0972951
-1.35811,-1.72234,-0.942041,-0.887225,0.792768,1.43592,0.0365278,-0.0972951
-1.25892,-1.38456,-1.02689,-1.1794,0.744345,1.43592,0.00302908,-0.148847
-1.15973,-1.38456,-1.11173,-1.35471,0.695921,1.43592,-0.0304898,-0.183215
-0.901562,-1.15938,-1.0954,-1.29627,0.728208,1.43592,-0.149792,-0.217583
-0.772474,-1.27197,-1.08723,-1.23784,0.744345,1.34895,-0.209445,-0.234767
-0.852781,-1.38456,-1.13388,-1.29627,0.647498,1.43592,-0.238936,-0.251951
-0.933081,-1.27197,-1.18053,-1.32549,0.550651,1.34895,-0.268425,-0.217583
-1.11077,-1.27197,-1.17223,-1.20862,0.429593,1.00105,-0.275799,-0.0801112
-1.20817,-1.49716,-1.11728,-1.26706,0.405381,0.827105,-0.253681,-0.0285592
-1.30556,-1.83493,-1.06234,-1.23784,0.381169,1.00105,-0.231563,-0.0285592
-1.33061,-1.83493,-1.19135,-1.09175,0.381169,1.00105,-0.204754,0.00580869
-1.38069,-1.94752,-1.44938,-1.20862,0.381169,1.26197,-0.151134,-0.0113753
-1.6028,-2.06011,-1.4932,-1.23784,0.46591,1.34895,-0.104223,0.00580869
-1.82491,-2.1727,-1.53702,-1.12097,0.550651,1.43592,-0.0572928,0.0745446
-2.04703,-1.83493,-1.58083,-0.974879,0.635392,1.34895,-0.0103825,0.0401766
-2.2077,-2.06011,-1.36187,-0.82879,0.934007,1.43592,0.123673,0.0573606
-2.28803,-2.06011,-1.25239,-0.916443,1.08331,1.43592,0.19069,0.0401766
-2.24176,-2.1727,-1.23661,-0.974879,1.14384,1.43592,0.202755,0.0401766
-2.19549,-2.1727,-1.22084,-0.916443,1.20437,1.43592,0.214819,0.0573606
-2.05895,-2.1727,-0.991413,-0.82879,1.25682,1.43592,0.241622,0.0745446
-1.96868,-2.06011,-0.777766,-0.682701,1.24876,1.34895,0.256381,0.0745446
-1.87841,-2.06011,-0.564119,-0.682701,1.24069,1.34895,0.27112,0.0745446
-1.83992,-1.94752,-0.482872,-0.799572,1.17208,1.43592,0.26374,0.0573606
-1.76294,-1.83493,-0.320381,-0.595048,1.03489,1.34895,0.249002,0.0745446
-1.75722,-1.83493,-0.366779,-0.653483,1.03489,1.34895,0.251676,0.0573606
-1.75149,-1.83493,-0.41318,-0.653483,1.03489,1.43592,0.25437,0.108913
-1.74577,-1.83493,-0.459577,-0.653483,1.03489,1.34895,0.257044,0.126096
-1.75279,-1.72234,-0.313714,-0.507395,1.04296,1.175,0.253023,0.177648
