x,Forecast,Real
2152,-0.269891,2.02771
2153,-0.22736,2.04489
2154,-0.217525,2.06208
2155,-0.272282,2.11363
2156,-0.234982,2.37139
2157,-0.244575,2.38857
2158,-0.215024,2.44012
2159,-0.242398,2.49168
2160,-0.194962,2.56041
2161,-0.213892,2.50886
2162,-0.190794,2.54323
2163,-0.228843,2.49168
2164,-0.253525,2.44012
2165,-0.254298,2.37139
2166,-0.265791,2.3542
2167,-0.252675,2.148
2168,-0.233147,2.31984
2169,-0.242545,2.37139
2170,-0.210554,2.31984
2171,-0.17875,2.31984
2172,-0.188397,2.3542
2173,-0.169002,2.31984
2174,-0.164324,2.06208
2175,-0.0817038,2.13081
2176,-0.0517987,2.31984
2177,-0.0680452,2.19955
2178,-0.0196132,2.19955
2179,0.0401516,2.21673
2180,0.0576083,2.33702
2181,0.0486933,2.18236
2182,0.0567605,1.94179
2183,0.0363615,2.06208
2184,-0.047321,2.37139
2185,-0.0614474,2.18236
2186,-0.164812,2.26828
2187,-0.088747,2.13081
2188,-0.0666229,2.28547
2189,-0.0744006,2.2511
2190,-0.0929689,2.30265
2191,-0.0684146,2.33702
2192,-0.0798054,2.21673
2193,-0.180512,2.09644
2194,-0.160009,2.09644
2195,-0.134618,2.28547
2196,-0.138316,2.37139
2197,-0.192774,2.44012
2198,-0.158211,2.59478
2199,-0.129541,2.7838
2200,-0.0938564,2.64633
2201,-0.24422,2.56041
2202,-0.255589,2.38857
2203,-0.20601,2.11363
2204,-0.111268,2.33702
2205,-0.11052,2.38857
2206,-0.106634,2.40576
2207,-0.139254,2.33702
2208,-0.118774,2.37139
2209,-0.0341274,2.45731
2210,-0.0874277,2.45731
2211,-0.0261299,2.44012
2212,-0.0372602,2.42294
2213,-0.0821738,2.31984
2214,-0.026566,2.31984
2215,-0.0414014,2.30265
2216,0.0370329,2.30265
2217,0.0950946,2.38857
2218,0.0966414,2.44012
2219,0.0853078,2.28547
2220,0.0300764,2.02771
2221,-0.0398937,2.16518
2222,-0.216394,1.9246
2223,-0.19769,2.09644
2224,-0.0320424,2.23392
2225,-0.0199626,2.16518
2226,-0.0352229,2.148
2227,0.00435745,2.148
2228,0.00199401,2.23392
2229,0.0245591,2.2511
2230,0.0090232,2.18236
2231,0.0190839,2.06208
2232,-0.0910848,1.89024
2233,-0.0749021,1.94179
2234,-0.112326,2.06208
2235,-0.106026,2.02771
2236,-0.0808235,2.06208
2237,-0.0232413,2.148
2238,-0.0964623,2.06208
2239,-0.151351,2.11363
2240,-0.167561,2.11363
2241,-0.252379,2.06208
2242,-0.150422,2.13081
2243,-0.186137,2.09644
2244,-0.149119,2.09644
2245,-0.153931,2.06208
2246,-0.206035,2.04489
2247,-0.1696,2.02771
2248,-0.110429,2.02771
2249,-0.12225,2.11363
2250,-0.186311,2.13081
2251,-0.268536,2.19955
2252,-0.266952,2.30265
2253,-0.225788,2.37139
2254,-0.214007,2.37139
2255,-0.206761,2.33702
2256,-0.157782,2.40576
2257,-0.186754,2.40576
2258,-0.156603,2.33702
2259,-0.185186,2.33702
2260,-0.189826,2.30265
2261,-0.172814,2.2511
2262,-0.164205,2.28547
2263,-0.152151,2.28547
2264,-0.201011,2.18236
2265,-0.22006,2.28547
2266,-0.216777,2.19955
2267,-0.203024,2.28547
2268,-0.191302,2.23392
2269,-0.142937,2.2511
2270,-0.143342,2.28547
2271,-0.0865732,2.26828
2272,-0.0453702,2.28547
2273,-0.0563345,2.26828
2274,-0.0949554,2.16518
2275,-0.0946547,2.18236
2276,-0.0893409,2.148
2277,-0.0516269,2.13081
2278,-0.0894856,2.148
2279,-0.130837,2.23392
2280,-0.135159,2.33702
2281,-0.101322,2.2511
2282,-0.101389,2.11363
2283,-0.098356,2.2511
2284,-0.0853754,2.30265
2285,-0.146401,2.31984
2286,-0.0772343,2.3542
2287,-0.128042,2.30265
2288,-0.131686,2.11363
2289,-0.118261,2.07926
2290,-0.116717,2.02771
2291,-0.12424,2.02771
2292,-0.103849,1.97616
2293,-0.177022,1.95897
2294,-0.126259,1.95897
2295,-0.198006,1.94179
2296,-0.215504,2.01052
2297,-0.169119,2.07926
2298,-0.149722,2.19955
2299,-0.0970688,2.49168
2300,-0.131287,2.59478
2301,-0.200949,2.44012
2302,-0.168886,2.47449
2303,-0.150591,2.54323
2304,-0.0748523,2.5776
2305,-0.0707632,2.54323
2306,-0.0356183,2.47449
2307,-0.13841,2.52604
2308,-0.179175,2.54323
2309,-0.207167,2.5776
2310,-0.2097,2.64633
2311,-0.21592,2.71507
2312,-0.222869,2.71507
2313,-0.192922,2.69788
2314,-0.136271,2.6807
2315,-0.065772,2.69788
2316,0.0121551,2.74944
2317,0.0439732,2.7838
2318,0.12411,2.80099
2319,0.0799957,2.86972
2320,0.0832298,2.88691
2321,0.0859458,2.85254
2322,0.104504,2.83535
2323,0.0829824,2.83535
2324,0.0949492,2.80099
2325,0.0858454,2.7838
2326,0.112621,2.76662
2327,0.121753,2.7838
2328,0.120554,2.62915
2329,0.141348,2.5776
2330,0.156749,2.59478
2331,0.135983,2.66351
2332,0.14595,2.64633
2333,0.14793,2.5776
2334,0.160971,2.61196
2335,0.162475,2.5776
2336,0.208264,2.26828
2337,0.21586,2.54323
2338,0.231143,2.44012
2339,0.227358,2.37139
2340,0.209617,2.49168
2341,0.202645,2.54323
2342,0.191861,2.61196
2343,0.19759,2.38857
2344,0.176769,2.54323
2345,0.183093,2.59478
2346,0.187908,2.61196
2347,0.147177,2.45731
2348,0.0957593,2.13081
2349,0.092302,2.16518
2350,0.0514281,2.23392
2351,0.0548114,2.40576
2352,0.0789243,2.11363
2353,0.0716025,2.50886
2354,0.0697312,2.11363
2355,0.0753201,2.28547
2356,0.0325862,2.45731
2357,0.0247401,2.45731
2358,-0.0152011,2.28547
2359,-0.00305968,2.45731
2360,0.0679777,2.42294
2361,0.0877353,2.42294
2362,0.0140169,2.40576
2363,0.030568,2.40576
2364,0.0758377,2.37139
2365,0.0954307,2.31984
2366,0.0363686,2.37139
2367,-0.140224,2.33702
2368,-0.144159,2.38857
2369,-0.137119,2.38857
2370,-0.0754701,2.42294
2371,-0.00133551,2.44012
2372,-0.0305873,2.47449
2373,-0.138802,2.44012
2374,-0.0977247,2.45731
2375,-0.0350706,2.44012
2376,0.0352781,2.47449
2377,-0.00597186,2.49168
2378,0.0156251,2.5776
2379,-0.0726044,2.66351
2380,-0.000633605,2.64633
2381,0.00774597,2.71507
2382,-0.00926923,2.64633
2383,-0.0433605,2.62915
2384,-0.0387456,2.66351
2385,-0.0230526,2.6807
2386,0.013934,2.69788
2387,-0.00739285,2.74944
2388,0.0130362,2.76662
2389,0.00746586,2.83535
2390,-0.0110281,2.85254
2391,0.0199652,2.81817
2392,0.0259823,2.69788
2393,0.0384443,2.71507
2394,0.0480053,2.7838
2395,0.0545867,2.73225
2396,0.071282,2.73225
2397,0.0996078,2.76662
2398,0.118907,2.76662
2399,0.124444,2.7838
2400,0.139452,2.74944
2401,0.140252,2.71507
2402,0.138186,2.71507
2403,0.140946,2.73225
2404,0.160892,2.76662
2405,0.1623,2.74944
2406,0.175635,2.71507
2407,0.178984,2.71507
2408,0.181904,2.73225
2409,0.184187,2.73225
2410,0.177167,2.74944
2411,0.119935,2.7838
2412,0.145114,2.74944
2413,0.163911,2.71507
2414,0.176421,2.71507
2415,0.147235,2.6807
2416,0.16518,2.69788
2417,0.159914,2.69788
2418,0.161605,2.71507
2419,0.142173,2.69788
2420,0.128946,2.6807
2421,0.142562,2.6807
2422,0.143169,2.66351
2423,0.153795,2.6807
2424,0.143328,2.69788
2425,0.133835,2.69788
2426,0.128777,2.74944
2427,0.1272,2.5776
2428,0.123267,2.59478
2429,0.139823,2.71507
2430,0.143415,2.5776
2431,0.178051,2.52604
2432,0.169254,2.50886
2433,0.157423,2.47449
2434,0.146526,2.49168
2435,0.14488,2.45731
2436,0.141115,2.40576
2437,0.133313,2.38857
2438,0.117783,2.33702
2439,0.120459,2.3542
2440,0.108671,2.37139
2441,0.106995,2.45731
2442,0.116422,2.49168
2443,0.100474,2.31984
2444,0.116027,2.3542
2445,0.110956,2.3542
2446,0.0181083,2.44012
2447,0.0570834,2.28547
2448,0.113082,1.78713
2449,0.0737605,1.61529
2450,0.0305222,1.63248
2451,0.0310762,1.54656
2452,0.0255334,1.44345
2453,0.0453159,1.37472
2454,0.0042641,1.35753
2455,-0.00971791,1.35753
2456,-0.0646434,1.49501
2457,-0.0835478,1.18569
2458,-0.0496731,1.23725
2459,0.0122332,0.99667
2460,-0.0382081,1.01385
2461,-0.00262998,1.03104
2462,-0.0567714,1.06541
2463,-0.0965463,1.32317
2464,-0.0635406,1.51219
2465,-0.0186412,1.68403
2466,-0.0877195,1.9246
2467,-0.315616,1.99334
2468,-0.400196,1.76995
2469,-0.460024,1.83868
2470,-0.45306,1.83868
2471,-0.473155,1.76995
2472,-0.508864,1.70121
2473,-0.535462,1.7184
2474,-0.55283,1.64966
2475,-0.535479,1.51219
2476,-0.659587,1.44345
2477,-0.641604,1.35753
2478,-0.729524,1.3919
2479,-0.645002,1.3919
2480,-0.683985,1.47782
2481,-0.648587,1.47782
2482,-0.557789,1.47782
2483,-0.567936,1.18569
2484,-0.370737,1.49501
2485,-0.213212,1.46064
2486,-0.16868,1.46064
2487,-0.163872,1.46064
2488,-0.328361,1.16851
2489,-0.33907,1.20288
2490,-0.350476,1.27161
2491,-0.349994,1.27161
2492,-0.386939,1.32317
2493,-0.399171,1.25443
2494,-0.484956,1.25443
2495,-0.51729,1.27161
2496,-0.527003,1.22006
2497,-0.500736,1.18569
2498,-0.505034,1.42627
2499,-0.523535,1.35753
2500,-0.490187,1.35753
2501,-0.496401,1.47782
2502,-0.642262,1.2888
2503,-0.616589,1.46064
2504,-0.524426,1.34035
2505,-0.52147,1.40909
2506,-0.523061,1.42627
2507,-0.523443,1.40909
2508,-0.660715,1.59811
2509,-0.622782,1.66685
2510,-0.614897,1.80432
2511,-0.73262,1.99334
2512,-0.592406,1.99334
2513,-0.571527,2.02771
2514,-0.564265,1.97616
2515,-0.57233,2.01052
2516,-0.592517,1.90742
2517,-0.502207,1.64966
2518,-0.521355,1.42627
2519,-0.533771,1.49501
2520,-0.489228,1.46064
2521,-0.533047,1.46064
2522,-0.46364,1.42627
2523,-0.532928,1.49501
2524,-0.526379,1.61529
2525,-0.525885,1.61529
2526,-0.516314,1.58093
2527,-0.466893,1.61529
2528,-0.333648,1.83868
2529,-0.291516,1.99334
2530,-0.234947,2.13081
2531,-0.180386,2.148
2532,-0.243954,2.19955
2533,-0.252139,2.2511
2534,-0.227958,2.16518
2535,-0.324849,2.148
2536,-0.405119,2.2511
2537,-0.415251,2.16518
2538,-0.400235,2.06208
2539,-0.441113,2.11363
2540,-0.499007,2.28547
2541,-0.525154,2.19955
2542,-0.537735,2.28547
2543,-0.483395,2.23392
2544,-0.400764,2.28547
2545,-0.414939,2.18236
2546,-0.408399,2.148
2547,-0.265505,2.21673
2548,-0.0467813,2.07926
2549,-0.0698203,2.11363
2550,-0.119978,2.148
2551,-0.0982052,2.21673
2552,-0.0802501,2.21673
2553,-0.112409,2.26828
2554,-0.10041,2.23392
2555,-0.147918,2.23392
2556,-0.11375,2.26828
2557,-0.148688,2.31984
2558,-0.17775,2.33702
2559,-0.167531,2.3542
2560,-0.113301,2.3542
2561,-0.113256,2.37139
2562,-0.109585,2.37139
2563,-0.130867,2.38857
2564,-0.0989073,2.37139
2565,-0.147914,2.2511
2566,-0.0829773,2.16518
2567,-0.155002,2.18236
2568,-0.0877907,2.19955
2569,-0.074761,2.2511
2570,-0.0363388,2.28547
2571,-0.000627233,2.3542
2572,-0.0294293,2.31984
2573,-0.0457122,2.23392
2574,-0.0309719,2.23392
2575,-0.0277677,2.148
2576,-0.00617675,2.21673
2577,-0.00977038,2.16518
2578,-0.013352,2.148
2579,-0.0210448,2.148
2580,-0.0305174,2.148
2581,-0.035505,2.148
2582,-0.0250711,2.148
2583,-0.0230153,2.18236
2584,-0.0752771,2.16518
2585,-0.117319,2.18236
2586,-0.119239,2.16518
2587,-0.137776,2.18236
2588,-0.146678,2.09644
2589,-0.136897,2.16518
2590,-0.0874659,2.23392
2591,-0.0724861,2.26828
2592,-0.134247,2.2511
2593,-0.146681,2.31984
2594,-0.163882,2.38857
2595,-0.143963,2.42294
2596,-0.150559,2.54323
2597,-0.158958,2.66351
2598,-0.17259,2.64633
2599,-0.165379,2.61196
2600,-0.161487,2.61196
2601,-0.164551,2.59478
2602,-0.158,2.52604
2603,-0.164545,2.52604
2604,-0.159037,2.49168
2605,-0.1697,2.33702
2606,-0.16589,2.47449
2607,-0.201982,2.40576
2608,-0.158425,2.45731
2609,-0.102484,2.37139
2610,-0.0808517,2.11363
2611,-0.110324,2.38857
2612,-0.026928,2.44012
2613,-0.0342711,2.37139
2614,0.0222494,2.33702
2615,0.0694938,2.3542
2616,0.0614754,2.40576
2617,0.0263622,2.42294
2618,0.0447246,2.38857
2619,0.0598045,2.31984
2620,0.075766,2.33702
2621,0.0657779,2.16518
2622,0.0591754,2.18236
2623,0.0145393,2.11363
2624,-0.0254189,2.07926
2625,0.00202773,2.18236
2626,0.0120523,2.16518
2627,0.00310917,2.13081
2628,-0.013266,2.13081
2629,-0.130031,2.19955
2630,-0.0385681,2.21673
2631,0.00562777,2.13081
2632,-0.0188096,2.148
2633,-0.0486145,2.13081
2634,-0.057473,2.07926
2635,-0.0390641,2.16518
2636,-0.00728588,2.13081
2637,-0.0143927,2.18236
2638,-0.0524861,2.28547
2639,-0.0843944,2.30265
2640,-0.151674,2.28547
2641,-0.139409,2.2511
2642,-0.147947,2.18236
2643,-0.14995,2.148
2644,-0.163798,2.148
2645,-0.150394,2.19955
2646,-0.175752,2.19955
2647,-0.139293,2.19955
2648,-0.14883,2.28547
2649,-0.143854,2.30265
2650,-0.169583,2.33702
2651,-0.161529,2.30265
2652,-0.191902,2.2511
2653,-0.200609,2.2511
2654,-0.150367,2.23392
2655,-0.201674,2.21673
2656,-0.186582,2.2511
2657,-0.122256,2.26828
2658,-0.0817733,2.26828
2659,-0.102704,2.30265
2660,-0.0971144,2.30265
2661,-0.132114,2.28547
2662,-0.151115,2.26828
2663,-0.13237,2.18236
2664,-0.142842,2.148
2665,-0.126453,2.13081
2666,-0.12521,2.11363
2667,-0.120473,2.06208
2668,-0.0939407,2.04489
2669,-0.0663367,2.01052
2670,-0.0723054,1.99334
2671,-0.103023,1.97616
2672,-0.126114,1.9246
2673,-0.12927,1.9246
2674,-0.143742,1.90742
2675,-0.140061,1.90742
2676,-0.115926,1.95897
2677,-0.0969618,2.01052
2678,-0.108239,2.01052
2679,-0.0738324,1.99334
2680,-0.0948127,1.94179
2681,-0.109991,1.97616
2682,-0.131288,1.89024
2683,-0.13448,1.85587
2684,-0.138917,1.80432
2685,-0.145348,1.85587
2686,-0.208413,1.90742
2687,-0.216945,1.94179
2688,-0.229136,2.19955
2689,-0.23562,2.26828
2690,-0.23893,2.23392
2691,-0.252714,2.23392
2692,-0.269936,2.148
2693,-0.286484,2.04489
2694,-0.284162,2.02771
2695,-0.279056,2.23392
2696,-0.235476,2.28547
2697,-0.229574,2.30265
2698,-0.242548,2.30265
2699,-0.252819,2.2511
2700,-0.261526,2.30265
2701,-0.291691,2.26828
2702,-0.307898,2.26828
2703,-0.322466,2.21673
2704,-0.313927,2.19955
2705,-0.222422,2.19955
2706,-0.141458,2.16518
2707,-0.0858853,2.148
2708,-0.103271,2.02771
2709,-0.143204,2.04489
2710,-0.122008,2.04489
2711,-0.0898322,2.07926
2712,-0.167534,2.19955
2713,-0.164973,2.26828
2714,-0.0783434,2.30265
2715,-0.116983,2.38857
2716,-0.103673,2.44012
2717,-0.0949996,2.3542
2718,-0.110169,2.38857
2719,-0.0925914,2.37139
2720,-0.121703,2.31984
2721,-0.120952,2.33702
2722,-0.149518,2.3542
2723,-0.153005,2.28547
2724,-0.136233,2.28547
2725,-0.150997,2.30265
2726,-0.161757,2.33702
2727,-0.187007,2.30265
2728,-0.208354,2.31984
2729,-0.182561,2.31984
2730,-0.169545,2.33702
2731,-0.128553,2.33702
2732,-0.0371898,2.56041
2733,-0.00432589,2.6807
2734,0.0195343,2.6807
2735,0.0155214,2.54323
2736,-0.0232389,2.64633
2737,-0.00834977,2.62915
2738,-0.0340595,2.62915
2739,-0.102763,2.54323
2740,-0.0851168,2.54323
2741,-0.0997914,2.56041
2742,-0.0894291,2.45731
2743,-0.0662112,2.44012
2744,-0.0704892,2.2511
2745,-0.043449,2.23392
2746,-0.0953967,2.23392
2747,-0.0603171,2.54323
2748,-0.0677905,2.6807
2749,-0.0718678,2.74944
2750,-0.0453308,2.7838
2751,-0.00944703,2.85254
2752,0.101738,2.88691
2753,0.0867308,2.85254
2754,0.00801954,2.83535
2755,0.095653,2.80099
2756,0.102215,2.66351
2757,0.0991337,2.52604
2758,0.0651961,2.30265
2759,0.0454859,2.47449
2760,0.0254758,2.38857
2761,0.0511695,2.19955
2762,-0.0210772,2.37139
2763,-0.0541945,2.3542
2764,-0.103584,2.28547
2765,-0.0372964,2.33702
2766,0.117185,2.37139
2767,0.14611,2.33702
2768,0.150376,2.28547
2769,0.153286,2.16518
2770,0.181063,2.19955
2771,0.182352,2.2511
2772,0.182494,2.11363
2773,0.177333,2.28547
2774,0.129119,2.09644
2775,0.0932536,2.02771
2776,0.0479505,2.37139
2777,-0.0363626,2.30265
2778,0.000458979,2.37139
2779,0.0381209,2.42294
2780,-0.0890873,2.33702
2781,-0.0629552,2.38857
2782,-0.0204566,2.3542
2783,-0.0420407,2.37139
2784,-0.038819,2.42294
2785,-0.00402681,2.42294
2786,-0.0265956,2.42294
2787,-0.0559065,2.42294
2788,-0.109697,2.45731
2789,-0.132422,2.45731
2790,-0.108208,2.47449
2791,-0.0959715,2.45731
2792,-0.0936661,2.47449
2793,-0.151503,2.52604
2794,-0.217157,2.50886
2795,-0.0693272,2.56041
2796,-0.049806,2.62915
2797,-0.00375655,2.64633
2798,-0.0031155,2.62915
2799,-0.0194181,2.56041
2800,0.0133382,2.49168
2801,-0.0370797,2.42294
2802,-0.0328535,2.40576
2803,-0.0541246,2.3542
2804,-0.0306592,2.31984
2805,-0.0304946,2.26828
2806,-0.0229199,2.26828
2807,-0.0372378,2.3542
2808,-0.0110677,2.61196
2809,-0.00564075,2.6807
2810,-0.00691293,2.66351
2811,0.00923278,2.71507
2812,0.0143824,2.52604
2813,0.0306894,2.42294
2814,0.0349139,2.38857
2815,0.0674911,2.3542
2816,0.0921726,2.26828
2817,0.103797,2.30265
2818,0.0643675,2.28547
2819,0.0470984,2.28547
2820,-0.0140242,1.95897
2821,0.0033278,1.87305
2822,-0.022148,2.01052
2823,-0.00193958,2.148
2824,-0.00014781,2.18236
2825,-0.0202779,2.16518
2826,-0.000816573,2.19955
2827,0.0582752,1.66685
2828,0.0919705,1.89024
2829,0.0866729,1.90742
2830,0.0999609,2.06208
2831,0.0495574,2.11363
2832,0.062497,2.148
2833,-0.0166423,1.94179
2834,-0.0708678,1.87305
2835,-0.0163322,1.63248
2836,-0.0305251,1.89024
2837,-0.0797469,1.87305
2838,-0.0966173,2.04489
2839,-0.100285,1.99334
2840,-0.289526,2.01052
2841,-0.239216,1.9246
2842,-0.190788,1.90742
2843,-0.161839,1.9246
2844,-0.168475,1.97616
2845,-0.142001,2.01052
2846,-0.403958,2.02771
2847,-0.333364,2.06208
2848,-0.319363,2.28547
2849,-0.248535,2.40576
2850,-0.194364,2.44012
2851,-0.114459,2.54323
2852,-0.271632,2.54323
2853,-0.312326,2.52604
2854,-0.41045,2.45731
2855,-0.280419,2.44012
2856,-0.312476,2.38857
2857,-0.279048,2.44012
2858,-0.248667,2.54323
2859,-0.289817,2.52604
2860,-0.266554,2.44012
2861,-0.268839,2.42294
2862,-0.265253,2.37139
2863,-0.267856,2.42294
2864,-0.177323,2.42294
2865,-0.144195,2.37139
2866,-0.146153,2.37139
2867,-0.104494,2.38857
2868,-0.0549052,2.31984
2869,-0.0270179,2.33702
2870,0.0184197,2.40576
2871,0.0320167,2.31984
2872,0.0292005,2.31984
2873,-0.0294049,2.28547
2874,-0.0341786,2.28547
2875,-0.0414751,2.2511
2876,-0.0331343,2.26828
2877,0.00610424,2.28547
2878,0.0193724,2.18236
2879,0.0171294,2.07926
2880,-0.0142106,2.01052
2881,-0.0189913,2.13081
2882,-0.0099682,2.11363
2883,-0.00948573,2.11363
2884,-0.0179011,2.11363
2885,-0.0380262,2.11363
2886,-0.0401497,2.07926
2887,-0.0316705,2.21673
2888,-0.0607542,1.99334
2889,-0.0285269,2.28547
2890,-0.0560178,2.21673
2891,-0.053571,2.19955
2892,-0.0907537,2.16518
2893,-0.0981183,2.13081
2894,-0.125135,2.07926
2895,-0.134366,2.04489
2896,-0.0955307,2.02771
2897,-0.134559,1.97616
2898,-0.210324,1.94179
2899,-0.233202,1.80432
2900,-0.211667,1.89024
2901,-0.176979,1.89024
2902,-0.177379,1.90742
2903,-0.153627,1.9246
2904,-0.148424,1.90742
2905,-0.172077,1.87305
2906,-0.119206,1.75276
2907,-0.171383,1.63248
2908,-0.119389,1.87305
2909,-0.117123,1.83868
2910,-0.122849,1.8215
2911,-0.165125,1.78713
2912,-0.16404,1.76995
2913,-0.165664,1.78713
2914,-0.205675,1.85587
2915,-0.229789,1.85587
2916,-0.214141,1.83868
2917,-0.24677,1.75276
2918,-0.286137,1.78713
2919,-0.278798,1.8215
2920,-0.270296,1.73558
2921,-0.26308,1.68403
2922,-0.258876,1.64966
2923,-0.280812,1.59811
2924,-0.272599,1.47782
2925,-0.319907,1.46064
2926,-0.388873,1.49501
2927,-0.29675,1.56374
2928,-0.283215,1.59811
2929,-0.30815,1.63248
2930,-0.314384,1.63248
2931,-0.336834,1.52937
2932,-0.334935,1.61529
2933,-0.299648,1.59811
2934,-0.290579,1.54656
2935,-0.292588,1.51219
2936,-0.352075,1.3919
2937,-0.327886,1.42627
2938,-0.305954,1.42627
2939,-0.319393,1.34035
2940,-0.377391,1.16851
2941,-0.395311,1.49501
2942,-0.434277,1.16851
2943,-0.462969,1.20288
2944,-0.462821,1.44345
2945,-0.441599,1.42627
2946,-0.437422,1.40909
2947,-0.424326,1.3919
2948,-0.434455,1.58093
2949,-0.436135,1.54656
2950,-0.470884,1.54656
2951,-0.417782,1.44345
2952,-0.453328,1.42627
2953,-0.46325,1.46064
2954,-0.469607,1.52937
2955,-0.503922,1.63248
2956,-0.550024,1.73558
2957,-0.514702,1.64966
2958,-0.569018,1.66685
2959,-0.480861,1.58093
2960,-0.497978,1.49501
2961,-0.61103,1.54656
2962,-0.605653,1.54656
2963,-0.48518,1.52937
2964,-0.504762,1.56374
2965,-0.516341,1.64966
2966,-0.527924,1.63248
2967,-0.441784,1.47782
2968,-0.460405,1.27161
2969,-0.460041,1.27161
2970,-0.486026,1.30598
2971,-0.450334,0.99667
2972,-0.465028,1.30598
2973,-0.459831,1.30598
2974,-0.414834,1.32317
2975,-0.415743,1.06541
2976,-0.38571,1.08259
2977,-0.40331,1.08259
2978,-0.436986,1.04822
2979,-0.415954,0.99667
2980,-0.46106,0.82483
2981,-0.447522,0.89357
2982,-0.443765,1.04822
2983,-0.456404,1.32317
2984,-0.417401,1.34035
2985,-0.351381,1.58093
2986,-0.455788,1.63248
2987,-0.517292,1.56374
2988,-0.544519,1.3919
2989,-0.531703,1.44345
2990,-0.658732,1.2888
2991,-0.525911,1.27161
2992,-0.544173,0.99667
2993,-0.561301,1.13414
2994,-0.669372,1.11696
2995,-0.687582,1.01385
2996,-0.652933,0.99667
2997,-0.678119,1.32317
2998,-0.708374,1.01385
2999,-0.712343,1.08259
3000,-0.657696,0.8592
3001,-0.623806,1.11696
3002,-0.558866,1.03104
3003,-0.63716,1.25443
3004,-0.453357,1.42627
3005,-0.397159,1.3919
3006,-0.426995,1.3919
3007,-0.470583,1.42627
3008,-0.507733,1.23725
3009,-0.546594,1.30598
3010,-0.562222,0.99667
3011,-0.627907,0.99667
3012,-0.566706,1.03104
3013,-0.610274,1.32317
3014,-0.65078,1.2888
3015,-0.607283,1.16851
3016,-0.533409,1.47782
3017,-0.66876,1.42627
3018,-0.616926,1.16851
3019,-0.688421,1.18569
3020,-0.590091,1.37472
3021,-0.652736,1.40909
3022,-0.568331,1.49501
3023,-0.601,1.70121
3024,-0.510628,2.06208
3025,-0.510059,2.06208
3026,-0.499072,2.01052
3027,-0.493187,1.9246
3028,-0.565408,1.89024
3029,-0.69389,1.83868
3030,-0.644325,1.89024
3031,-0.648381,1.8215
3032,-0.595641,1.83868
3033,-0.583582,1.95897
3034,-0.631449,2.01052
3035,-0.484646,1.95897
3036,-0.467441,1.83868
3037,-0.584005,1.89024
3038,-0.566093,1.83868
3039,-0.474926,1.9246
3040,-0.500641,1.99334
3041,-0.416904,2.02771
3042,-0.328926,2.148
3043,-0.193136,2.07926
3044,-0.217519,2.09644
3045,-0.240461,2.02771
3046,-0.268248,1.99334
3047,-0.27842,2.02771
3048,-0.339309,2.04489
3049,-0.301904,2.02771
3050,-0.342323,1.99334
3051,-0.264789,1.97616
3052,-0.221745,1.87305
3053,-0.23614,1.89024
3054,-0.21529,1.9246
3055,-0.321551,1.95897
3056,-0.229714,1.95897
3057,-0.252357,1.9246
3058,-0.218291,1.90742
3059,-0.219199,1.87305
3060,-0.184769,1.9246
3061,-0.15669,1.94179
3062,-0.16419,1.99334
3063,-0.114368,2.07926
3064,-0.171508,2.21673
3065,-0.174191,2.2511
3066,-0.169853,2.16518
3067,-0.147082,2.11363
3068,-0.20195,2.07926
3069,-0.226542,2.02771
3070,-0.258011,2.04489
3071,-0.296107,2.01052
3072,-0.291991,2.04489
3073,-0.278096,2.01052
3074,-0.257565,1.99334
3075,-0.250861,2.04489
3076,-0.266416,2.04489
3077,-0.258561,2.06208
3078,-0.257569,2.07926
3079,-0.235447,2.02771
3080,-0.205208,2.18236
3081,-0.179321,2.23392
3082,-0.166413,2.23392
3083,-0.162317,2.19955
3084,-0.138939,2.04489
3085,-0.17373,1.99334
3086,-0.210241,1.97616
3087,-0.236513,1.9246
3088,-0.25357,1.97616
3089,-0.237085,2.01052
3090,-0.246998,2.06208
3091,-0.226074,2.07926
3092,-0.244292,2.04489
3093,-0.243927,2.04489
3094,-0.22882,2.04489
3095,-0.2174,2.07926
3096,-0.212532,2.09644
3097,-0.181389,2.06208
3098,-0.230357,2.06208
3099,-0.180821,2.07926
3100,-0.12007,2.09644
3101,-0.11305,2.11363
3102,-0.128577,2.09644
3103,-0.139611,2.09644
3104,-0.198715,2.11363
3105,-0.196778,2.09644
3106,-0.216949,1.89024
3107,-0.208887,2.09644
3108,-0.202853,1.52937
3109,-0.196676,1.80432
3110,-0.205494,1.78713
3111,-0.215511,2.02771
3112,-0.229737,1.80432
3113,-0.21179,1.51219
3114,-0.192799,1.75276
3115,-0.189653,1.7184
3116,-0.203925,1.47782
3117,-0.212819,1.47782
3118,-0.206761,1.56374
3119,-0.203752,1.63248
3120,-0.162085,1.66685
3121,-0.171016,1.68403
3122,-0.185875,1.75276
3123,-0.230847,1.70121
3124,-0.22406,1.54656
3125,-0.313991,1.59811
3126,-0.249498,1.58093
3127,-0.259196,1.56374
3128,-0.398305,1.46064
3129,-0.355604,1.58093
3130,-0.257844,1.52937
3131,-0.270442,1.49501
3132,-0.44789,1.44345
3133,-0.397179,1.42627
3134,-0.379932,1.40909
3135,-0.381057,1.40909
3136,-0.487436,1.47782
3137,-0.451632,1.35753
3138,-0.414533,1.49501
3139,-0.429852,1.61529
3140,-0.427521,1.66685
3141,-0.38325,1.61529
3142,-0.401427,1.3919
3143,-0.472252,1.40909
3144,-0.460417,1.03104
3145,-0.439648,1.20288
