Windrichtung_Stundenmittel_Forecast,Windrichtung_Stundenmittel_WeatherStation,Windgeschwindigkeit_Stundenmittel_Forecast,Windgeschwindigkeit_Stundenmittel_WeatherStation,RelativeLuftfeuchte_2m_Forecast,RelativeLuftfeuchte_2m_WeatherStation,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
-1.66458,-1.38456,-0.982285,-0.536612,1.47473,1.00105,1.56468,1.53518
-0.994641,-1.27197,-1.74001,0.398356,1.57157,0.740132,1.78586,1.44926
-0.184436,-1.27197,-1.92068,-0.0399106,1.44648,0.740132,1.89981,1.44926
-1.31727,-1.27197,0.547648,0.573662,-0.191837,-0.04263,1.8864,1.29461
-1.15067,-1.38456,0.372709,-0.215217,0.0987032,1.08803,1.63172,1.12277
-0.929514,-1.04679,-0.408315,-0.741137,1.277,1.08803,1.35691,1.1915
-0.478522,-1.04679,-0.519325,-0.858008,1.1156,1.34895,1.47756,1.1915
-0.0701585,0.30429,-0.759104,-0.887225,0.720133,1.34895,1.53788,1.13995
-0.0991738,0.64206,-1.38016,-1.38393,0.369063,1.26197,1.21616,1.03685
0.190712,0.64206,-1.19167,-0.624266,-0.195881,0.914079,1.15584,0.933743
0.33702,0.41688,-1.71612,-1.06253,-0.623617,0.914079,1.16925,0.865007
-1.55624,-1.15938,-1.49166,-1.41314,-0.672041,0.827105,1.29659,0.916559
-0.986626,-1.49716,-1.50423,-1.64689,-1.1482,0.914079,1.45075,0.968111
-0.778555,-0.146072,-1.54015,-1.58845,-0.619586,1.34895,1.45075,0.847823
-0.382475,-1.04679,-1.34444,-1.47158,-0.405712,0.305264,1.41724,1.24305
-1.01636,0.64206,-1.48674,-1.32549,-0.881871,-0.651445,1.55799,1.70702
-1.62319,1.43019,-1.22823,-1.09175,-0.833448,-0.738418,1.67193,1.82731
-1.39492,-1.60975,-0.972154,-1.32549,-0.296759,0.914079,1.77917,1.20869
-0.513056,-0.934204,-0.785958,-1.03331,0.292397,1.34895,1.61831,0.830639
-0.698616,-0.596433,-0.643939,-0.858008,0.171338,-0.30355,1.51108,1.55237
-0.762177,-0.146072,-1.00475,-0.536612,-0.587299,-2.12999,1.83949,2.34283
-1.04756,-0.483843,-0.829262,-1.20862,-2.14088,-3.34762,2.10758,2.3772
-0.884876,-1.04679,-0.665346,-0.916443,-1.57595,-0.129603,1.94002,0.950927
-0.848489,-1.04679,-0.526297,-0.799572,-0.998899,0.392238,1.67863,0.452592
-0.830666,-0.934204,-0.663949,-0.945661,-1.5598,-1.7821,1.65183,1.87886
-1.11423,-1.04679,-1.05356,-0.595048,-2.06825,-3.86946,2.00704,2.65214
-1.27281,-1.38456,-1.18388,-0.156782,-2.59687,-2.56486,2.18131,1.75857
-1.19846,-1.27197,0.169297,-0.82879,-0.881871,0.653158,1.75236,0.796271
-1.07939,-1.27197,0.255616,-0.56583,-1.24505,0.392238,1.61831,0.641616
-1.1291,-1.27197,0.438198,-0.185999,-1.45892,-0.912365,1.67863,1.89605
-1.1876,-1.15938,-0.0782985,0.515227,-1.70911,-1.86907,2.04056,2.30846
-1.19514,-1.38456,0.465916,-0.0691283,-1.51542,-0.738418,1.96683,1.43208
-1.19547,-1.27197,0.59783,-0.419741,-0.756782,0.218291,1.73895,0.985295
-1.06029,-1.15938,0.426412,-0.419741,-0.587299,0.218291,1.52447,0.847823
-1.02588,-0.934204,-0.351836,-0.273653,0.0139622,-1.43421,1.58479,1.74139
-0.639117,-0.596433,-0.75326,-0.215217,-0.538876,-1.34723,2.06067,2.0507
-0.432225,-0.934204,0.520863,-0.332088,0.0946598,-0.738418,1.81269,1.93041
-0.175938,-0.0334813,0.596892,0.106178,-0.40168,-0.738418,1.63172,1.56955
0.00122511,-0.0334813,0.883286,0.807404,0.695921,0.0443435,1.25638,1.1915
0.596795,0.52947,1.43571,2.20986,-0.474316,-0.651445,1.52447,1.65547
0.546536,0.52947,0.907283,1.59628,-1.33383,-1.43421,1.54457,1.46645
0.0514489,0.30429,0.116171,0.778186,-2.05211,-1.52118,1.61831,1.29461
0.0219613,-0.146072,1.3195,0.778186,0.369063,0.740132,1.36361,0.916559
0.0726045,0.079109,0.887399,1.18723,0.562757,0.131317,1.52447,1.31179
-0.186165,-0.258662,-0.118286,0.135396,-0.199912,-0.651445,1.94002,1.99915
0.133611,-0.258662,0.0849216,-0.419741,-0.135352,-0.651445,2.02715,2.03352
-0.269921,-0.596433,-0.56318,0.0769604,0.578894,-0.912365,1.84618,1.96478
0.0128566,-0.483843,-0.430937,-0.478177,0.574863,1.08803,1.69874,1.34616
0.22616,0.079109,0.958718,0.573662,-0.0788535,0.392238,1.43065,1.518
0.173541,0.079109,1.20119,0.748969,-0.191837,-0.651445,1.40382,1.39771
0.264348,0.191699,1.27718,1.04115,0.0906286,-0.477498,1.35691,1.1915
0.391671,0.41688,0.348832,0.661315,0.248005,0.566185,1.26979,0.882191
0.503264,0.754651,-0.353868,-0.361306,-0.30079,-0.216577,1.22957,0.950927
0.272676,0.191699,-0.222221,0.515227,-0.405712,0.218291,1.27648,1.1915
0.6795,0.52947,-0.463265,0.369138,-1.23698,-0.390524,1.47756,1.15713
0.659574,0.754651,-0.298628,0.310702,-1.31768,-0.651445,1.43065,1.15713
0.41414,0.64206,-0.42356,0.427573,-0.974687,-1.17329,1.39713,1.15713
0.15418,0.079109,-0.503547,-0.56583,-0.599405,0.131317,1.23627,1.01966
-0.0719309,-0.0334813,-0.741606,-0.332088,-1.4105,-0.912365,1.41724,1.41489
-0.385019,-0.258662,-1.34948,-0.887225,-1.2168,-2.30394,1.79927,1.87886
1.18099,0.191699,-1.51118,-1.53002,-1.03522,0.218291,1.67193,1.10558
-2.16975,0.867241,-1.33499,-1.58845,-0.789068,1.08803,1.52447,0.847823
-1.68788,-1.15938,-0.892937,-1.44236,-1.11996,0.827105,1.51777,0.933743
-1.76213,-1.83493,-0.589365,-0.536612,-1.12803,-1.52118,1.5915,1.70702
-1.96568,-1.72234,-0.0819055,-0.273653,-0.676072,-0.912365,1.74565,1.68984
-1.6847,-1.83493,0.418248,-0.770354,0.381169,0.305264,1.55799,1.13995
-1.53963,-1.49716,-0.721229,-1.15019,0.905752,0.305264,1.50436,1.20869
-1.48812,-1.38456,-0.679826,-1.03331,1.39403,1.08803,1.49097,1.12277
-1.36324,-0.934204,-0.192774,-1.20862,1.31332,1.26197,1.69874,1.68984
-1.50189,-1.94752,0.00674195,-0.536612,1.0712,0.740132,1.90651,1.79294
-0.612739,-1.04679,-0.376359,-0.974879,1.32543,1.34895,1.82608,1.29461
1.04279,0.52947,-0.376178,0.281485,1.59175,1.175,1.53788,1.48363
1.18799,0.979831,0.440563,1.01193,0.207656,0.218291,1.36361,1.24305
1.01976,0.979831,0.808549,1.1288,0.0865973,-0.216577,1.2899,1.24305
0.902761,0.867241,1.0563,1.56707,-0.52677,-0.651445,1.23627,1.12277
0.693284,0.64206,0.82898,1.42098,-0.591331,-0.651445,1.23627,1.01966
0.65551,0.64206,1.30622,1.9469,-0.748707,-0.825392,1.18264,0.985295
0.547113,0.64206,1.28929,2.00533,-0.817311,-0.912365,1.17595,1.13995
0.583226,0.52947,0.918896,1.36254,-1.18049,-1.43421,1.21616,1.32897
0.515784,0.52947,0.62324,1.15802,-1.23698,-0.825392,1.16925,0.916559
0.385614,0.41688,0.273531,0.690533,-0.708358,-0.912365,0.974875,0.865007
0.369962,0.41688,0.416352,0.369138,-0.700283,-0.564471,0.907857,0.744719
0.126578,0.191699,0.190196,0.778186,-1.02311,-1.17329,0.974875,1.01966
0.285774,0.191699,-0.220048,0.515227,-1.73736,-1.17329,1.19605,1.03685
0.182979,0.079109,0.206972,0.0769604,-1.4791,-0.477498,1.11563,0.796271
0.020584,0.079109,0.756867,0.369138,0.183444,-0.390524,0.746999,0.624432
0.0541779,-0.0334813,1.312,0.690533,0.81698,-0.04263,0.733587,0.624432
0.099597,-0.0334813,1.03305,0.719751,-0.546951,-0.216577,1.22957,1.00248
0.454495,-0.0334813,0.684124,1.09958,-0.212018,-0.477498,1.28318,1.10558
1.28697,0.754651,0.718286,0.0769604,0.0664168,0.827105,1.19605,0.933743
1.28309,1.3176,1.19456,1.42098,-0.575157,-0.825392,0.60295,0.865007
1.09493,0.867241,1.29499,1.1288,-0.090923,-0.216577,0.596254,0.968111
1.09493,1.09242,2.20792,2.35594,-2.18927,-1.7821,0.797327,1.01966
1.09493,1.09242,2.27182,2.35594,-0.33304,-0.999339,0.475611,0.865007
1.30625,1.3176,2.65797,2.73578,-0.0895914,-0.129603,0.595108,0.452592
1.3455,1.3176,1.90163,2.41438,-0.926264,-0.390524,1.0553,0.865007
1.43394,1.43019,1.30178,1.71315,-1.50734,-0.129603,1.17595,1.00248
1.33415,1.3176,1.41613,1.88846,-0.821342,-0.912365,0.988286,1.15713
1.30368,1.3176,0.597363,1.18723,-0.708358,-0.912365,0.994982,0.675984
1.64279,1.54278,-0.174223,-0.185999,0.313945,-0.04263,0.60852,0.6588
1.77228,1.65537,-0.68609,-0.770354,0.59508,0.218291,0.16059,0.452592
1.77228,1.76796,-0.695218,-0.741137,-0.494448,-0.564471,0.897864,1.10558
1.32071,1.20501,-0.375688,-0.244435,-1.26115,-1.17329,1.09894,1.26024
1.32071,1.3176,-0.503501,-0.56583,-0.211982,-0.390524,0.569451,0.796271
1.52246,1.54278,-0.864057,-0.82879,-0.684146,0.392238,1.07541,0.624432
1.51839,1.54278,-0.400704,-0.887225,-0.482378,0.131317,1.08211,0.796271
1.37363,1.20501,-0.790458,-0.799572,-0.764856,-1.08631,1.04189,1.27742
1.56667,1.3176,-1.05712,-0.361306,-0.248335,-0.999339,1.07541,1.26024
-1.65889,-2.06011,-0.0946629,-0.478177,-1.48313,0.653158,1.28318,0.813455
-1.30759,-1.49716,-0.628128,-1.35471,-1.2168,1.175,1.0553,-0.320687
-1.26311,-1.38456,-0.795658,-1.26706,-1.15627,1.00105,0.874338,0.00580869
-1.38353,-1.04679,-1.32953,-1.23784,-1.73736,-2.56486,0.874338,1.12277
-2.10361,-1.83493,-0.898302,-0.711919,-1.64051,-1.95605,1.06872,1.24305
-1.43821,-1.38456,-0.544675,-1.35471,-1.70104,0.827105,1.27648,-0.114479
-1.15082,-1.38456,-0.582014,-1.23784,-1.00697,0.914079,0.941356,-0.372239
-1.25461,-1.38456,-0.215932,-1.35471,-1.14014,0.827105,0.827428,0.126096
-1.25748,-1.38456,-0.81393,-0.361306,-1.37418,-1.52118,1.11563,1.31179
-1.50293,-1.49716,-0.292932,-0.30287,-1.10382,-0.912365,1.39043,1.07121
-1.22759,-1.27197,0.444195,-0.682701,-0.615542,0.827105,1.20947,0.452592
-1.16123,-1.38456,0.0156804,-0.770354,-0.575194,1.26197,1.07541,0.297936
-1.37331,-1.27197,-0.277047,-0.536612,0.523776,1.08803,0.65543,0.710351
-1.23817,-1.15938,0.0351353,0.0185249,-0.413738,-0.738418,0.864345,1.20869
-1.16291,-1.15938,-0.393948,-0.419741,0.837197,0.392238,0.33486,0.624432
-1.06287,-1.15938,-0.378041,-0.887225,0.928632,1.175,0.667696,0.31512
-0.95356,-1.04679,-0.0684414,-1.0041,0.909796,1.34895,0.847535,0.14328
-0.898738,-1.04679,0.0348676,-0.507395,0.429593,0.479211,0.894446,0.847823
-0.916565,-0.934204,-0.199144,-0.127564,-1.01908,-0.912365,1.5714,1.50081
-0.873226,-1.04679,0.377376,-0.653483,-0.821342,-0.651445,1.5915,1.17432
-0.463496,-0.821613,-0.737625,-1.12097,1.14384,1.175,1.25638,0.916559
-0.511825,-0.934204,-1.46562,-1.1794,1.25279,1.34895,1.18936,0.761903
-0.452139,-0.483843,-1.31232,-1.03331,1.23261,0.914079,1.20947,1.15713
-0.883209,-0.821613,-1.29997,-0.56583,0.720133,0.131317,1.45745,1.518
-0.815674,-0.934204,0.0146681,-0.419741,0.934007,1.08803,1.44404,1.26024
-0.867389,-1.04679,0.190829,-0.332088,1.28911,1.26197,1.42393,1.12277
-0.0172687,-0.709023,-0.374746,-0.682701,1.16805,1.08803,1.27648,1.12277
-0.407355,-0.146072,-0.907882,-1.03331,0.675741,0.914079,1.18936,1.1915
-0.368238,-0.709023,-0.434471,-0.770354,0.40135,1.00105,1.36361,1.15713
0.124495,-0.258662,1.38233,0.193831,0.272216,0.740132,1.11563,0.830639
0.0581544,0.191699,1.29967,1.6255,-0.341151,-0.390524,0.740283,0.710351
-0.0581016,-0.0334813,1.32898,1.18723,-0.663966,-0.651445,0.639746,0.538512
-0.25063,-0.258662,1.27902,0.632098,-0.308865,-0.738418,0.753695,0.761903
-0.0437418,-0.258662,1.64537,0.369138,-2.05211,-0.477498,1.12904,0.761903
0.0870434,0.191699,1.44847,2.00533,-0.563088,-0.564471,1.04861,0.830639
-0.124747,-0.0334813,0.257578,0.135396,-1.15627,-0.651445,0.914553,0.744719
-0.740318,-0.934204,0.379211,-0.390524,-0.450104,0.218291,0.907857,0.504144
-0.532202,-0.821613,0.867707,-0.127564,0.550651,-0.216577,1.16254,0.968111
-0.467326,-0.709023,0.823974,-0.0983461,1.21647,0.740132,1.37702,1.05403
-0.190219,-0.483843,1.13181,0.135396,0.752419,0.827105,1.37702,1.1915
-0.0276096,-0.146072,2.23205,0.778186,-0.341151,-0.477498,1.27648,1.15713
0.0469806,-0.0334813,1.6026,1.33332,-0.0183242,-0.129603,1.19605,1.13995
0.370797,0.079109,0.440722,1.18723,0.227824,0.131317,1.27648,1.22587
0.822782,0.64206,0.355002,0.60288,-0.288684,0.653158,1.18264,0.847823
0.543242,0.64206,0.913726,1.74237,-0.611511,0.0443435,1.11563,0.865007
0.33825,0.30429,0.644329,1.18723,-0.538876,0.566185,1.00839,0.830639
0.312127,0.30429,0.462244,0.748969,-0.583268,0.131317,1.062,1.10558
0.336917,0.41688,-0.446249,-0.30287,-0.889946,-0.390524,1.3167,1.31179
0.39893,0.191699,-0.7199,-1.32549,-0.700283,0.914079,1.27648,0.6588
0.337438,0.754651,-0.533066,-0.682701,-0.0828847,0.566185,1.06872,0.590064
1.36707,1.43019,-1.03259,-1.29627,-0.0425359,1.00105,0.894446,0.641616
1.52355,1.20501,-0.747927,-0.361306,-1.03925,-0.825392,0.93466,1.17432
1.39362,1.3176,-0.375929,-0.127564,-0.829417,-0.651445,0.954767,0.899375
1.20647,1.20501,-0.0411989,0.544444,-0.659935,-0.04263,0.93466,0.693168
1.1929,1.09242,0.561206,0.60288,-0.898021,0.0443435,0.948072,0.607248
1.15645,1.3176,0.451746,0.807404,-0.65186,-0.216577,0.874338,0.555696
1.18408,1.3176,0.203617,0.748969,-0.780993,-1.34723,0.914553,1.07121
1.21332,1.3176,-0.188473,0.398356,-0.809236,-0.825392,0.93466,0.710351
1.05534,1.3176,-0.802002,-0.185999,-0.934338,-0.477498,0.88775,0.590064
0.535224,0.867241,-1.10344,-0.741137,-0.127277,-0.651445,0.874338,0.727535
0.294381,0.867241,-0.656524,-0.332088,0.0664168,0.218291,0.88775,0.693168
0.477627,0.079109,-0.0148071,0.106178,-0.44606,0.305264,1.08882,0.847823
0.164089,0.41688,-0.0400199,-0.361306,-0.454135,0.218291,1.09552,0.882191
-0.140309,-0.483843,0.151609,-0.711919,-0.308865,0.479211,0.974875,0.675984
-0.297353,-0.371252,0.366552,-0.448959,-0.385531,0.479211,0.800605,0.57288
-0.128903,-0.483843,0.643982,-0.215217,0.96225,1.00105,0.592836,0.435408
0.0834986,0.079109,-0.324264,-0.0399106,-0.357288,-0.651445,0.927964,1.05403
0.0130202,0.41688,-1.0257,-1.15019,-0.623617,1.175,0.907857,0.435408
0.644379,-0.821613,-2.00014,-1.58845,-0.73257,1.175,0.773802,0.349488
0.449392,-0.483843,-1.81941,-1.23784,-0.829417,1.175,0.746999,0.31512
0.604969,-0.371252,-1.54402,-0.916443,-0.914158,0.740132,0.847535,0.641616
0.929005,-0.0334813,-1.15862,-0.799572,-1.10785,0.218291,0.974875,0.796271
0.097723,-0.0334813,-1.23821,-1.15019,-1.16838,0.566185,1.00168,0.744719
0.148129,-0.146072,0.156599,-0.682701,0.163264,0.827105,0.907857,0.6588
0.121601,0.079109,0.39852,0.456791,0.393275,0.479211,0.71348,0.641616
-0.0817525,-0.146072,0.943518,0.924275,0.643467,0.131317,0.847535,0.761903
0.258413,-0.0334813,1.41355,0.836622,0.631361,0.914079,0.921249,0.847823
0.627946,0.41688,0.154136,0.223049,-1.011,0.392238,0.974875,0.607248
0.283701,0.30429,0.0130385,0.398356,-0.292728,0.479211,0.76039,0.641616
0.318189,0.30429,-0.13996,0.33992,-0.591331,0.653158,0.787213,0.641616
0.600702,0.41688,-0.45059,0.193831,-1.26523,-0.30355,0.954767,1.05403
0.964958,0.867241,-0.367655,0.0185249,-1.011,-0.825392,0.914553,0.779087
1.15563,1.09242,-0.897721,-0.507395,-1.30962,-0.738418,0.860927,0.57288
1.20644,1.43019,-0.950079,-0.945661,-1.65262,0.305264,0.834124,0.31512
1.40026,1.3176,-1.00209,-1.38393,-1.68086,-1.08631,0.814016,0.830639
1.489,1.43019,-0.894456,-0.273653,-1.67683,-1.43421,0.847535,1.0884
1.64713,1.54278,-0.644159,-0.390524,-1.22891,-0.564471,0.894446,0.590064
-0.933736,-2.1727,-0.88366,-0.916443,-0.982762,0.218291,0.840819,0.349488
-2.22633,-1.94752,-0.967394,-1.47158,-1.03118,1.34895,0.800605,-0.148847
-2.19502,1.65537,-1.0184,-0.974879,-1.11996,-0.825392,0.814016,0.882191
1.69749,1.54278,-0.790332,0.310702,-0.672041,-1.08631,0.881034,0.882191
-2.27542,1.76796,-0.4186,-0.624266,-0.292728,0.479211,0.927964,0.521328
-2.16049,-2.06011,-0.855992,-1.09175,-0.3815,0.392238,0.814016,0.57288
-2.0296,-2.06011,-1.2366,-1.5008,-1.02714,0.827105,0.820712,0.40104
-1.72541,1.43019,-1.68843,-1.47158,-0.720464,-0.738418,0.726891,0.950927
-2.04304,1.3176,-1.28566,-0.682701,-0.889946,-0.825392,0.793909,0.950927
-1.73063,-1.94752,-1.04999,-1.38393,-0.930295,1.08803,0.881034,0.246384
-1.3128,-1.15938,-1.10508,-1.1794,-0.575194,1.43592,0.733587,-0.423791
-1.1759,-1.27197,-1.00601,-1.15019,-0.841523,1.34895,0.653158,-0.458159
-1.34565,-1.15938,-1.21154,-0.945661,-1.03118,-0.738418,0.740283,1.00248
-1.49215,1.3176,-1.02063,-1.29627,-1.87052,-0.564471,1.00839,0.830639
-1.19109,-1.15938,-0.462874,-1.15019,-1.49524,0.827105,0.894446,-0.320687
-1.02747,-1.04679,-0.700052,-1.06253,-0.147457,1.26197,0.639746,-0.50971
-1.1884,-1.27197,-1.07847,-1.29627,-0.25641,1.175,0.523124,-0.458159
-1.38957,1.54278,-1.33499,-1.06253,-1.37418,-0.825392,0.633051,0.933743
-2.03656,1.76796,-0.803454,-0.770354,-1.2733,-0.129603,0.793909,0.590064
-1.70504,-1.83493,-1.00225,-1.35471,-0.906083,1.34895,0.844841,-0.0972951
-1.2364,-0.934204,-1.77149,-1.55923,-0.780993,1.43592,0.65919,-0.664366
0.646502,1.3176,-1.92431,-1.26706,-0.889946,0.392238,0.671918,0.538512
1.59677,1.3176,-1.57151,-0.711919,-0.81328,-1.08631,0.802616,0.882191
1.52272,1.43019,-1.60029,-0.56583,-0.962581,0.131317,0.882381,0.48696
1.15789,0.867241,-1.6327,-0.916443,-0.599405,0.131317,0.787877,0.57288
1.4875,1.09242,-1.47356,-0.82879,-0.555013,0.740132,0.793909,0.40104
0.25536,0.64206,-1.71484,-1.06253,-0.817311,0.0443435,0.799941,0.865007
1.15803,0.979831,-1.52446,-0.770354,-0.559057,-0.390524,0.804626,1.07121
-1.94033,-1.94752,-1.34977,-1.26706,-1.00293,1.34895,0.9159,0.0917285
-1.14312,-1.15938,-0.920396,-1.32549,-0.393606,1.43592,0.816027,-0.526894
-1.17271,-1.27197,-0.735005,-1.1794,-0.962581,1.43592,0.722186,-0.904942
-1.08472,-1.15938,-0.548672,-0.419741,-1.65665,1.43592,0.738272,-0.0285592
-1.05717,-1.38456,-0.928578,-0.595048,-1.32576,-0.999339,1.1679,1.03685
-0.476355,-1.27197,-1.19545,-0.858008,-0.87784,1.175,1.13306,0.246384
0.397541,-0.596433,-1.12683,-1.29627,-0.23623,1.43592,0.986939,-0.0285592
0.439896,0.41688,-0.543086,-0.887225,-0.0667476,1.08803,0.896456,0.641616
0.541094,0.52947,-0.313577,-0.82879,0.171338,0.0443435,0.910531,1.05403
0.744571,0.52947,-0.710438,-0.0691283,-0.147457,0.131317,0.950746,0.916559
-0.100078,0.52947,-1.95102,-0.858008,-0.720464,0.740132,0.938682,0.607248
-0.580159,-0.596433,-0.961667,-1.15019,-0.248335,1.43592,0.838809,-0.0629272
-0.51099,-0.821613,-0.254914,-0.887225,0.381169,0.827105,0.757716,0.349488
-0.73802,-0.596433,-0.604043,-0.741137,0.0179934,-0.912365,1.06134,1.27742
-0.947622,-1.15938,-0.112356,-0.711919,-0.147457,0.0443435,1.2899,0.933743
-0.937281,-1.15938,0.839771,-0.361306,-0.425892,0.740132,1.08279,0.452592
-0.996348,-1.15938,1.08362,0.281485,0.308534,0.827105,0.76978,0.332304
-1.08699,-1.15938,1.70855,0.164614,0.821011,0.392238,0.693373,0.504144
-0.8547,-1.04679,1.44924,0.427573,1.17208,0.653158,0.820712,0.693168
-0.715128,-0.934204,-0.0911229,0.369138,1.21647,1.175,1.11563,0.641616
-0.976296,-1.04679,0.420271,-0.0691283,1.55141,0.740132,0.938682,0.641616
-0.922515,-1.15938,0.511386,-0.185999,1.62404,1.175,0.782508,0.521328
-0.595137,-0.821613,-0.160351,-0.0983461,1.60386,1.00105,0.954767,0.6588
-0.669942,-0.821613,-0.560605,-0.0399106,1.0026,0.740132,1.14243,0.796271
-0.162662,-0.821613,-0.656132,-0.624266,0.623286,1.34895,1.14243,0.675984
-0.161332,-0.709023,-0.72403,-0.945661,1.34964,1.34895,0.924606,0.675984
0.20523,-0.483843,-0.78406,-1.15019,1.24472,1.34895,0.86897,0.727535
0.695248,0.079109,-0.770999,-1.03331,0.377138,1.08803,0.989613,0.882191
0.867357,0.979831,-0.877723,-1.12097,0.102734,1.175,0.954767,0.882191
1.13908,1.20501,-1.06649,-0.682701,-0.0263988,0.740132,0.88037,0.693168
1.3752,1.43019,-0.893925,-0.82879,0.336777,1.08803,0.865632,0.538512
1.60387,1.65537,-0.765363,-1.09175,-0.308865,1.00105,0.862274,0.521328
-0.860401,-1.15938,-0.962303,-1.23784,-0.268516,0.914079,0.781845,0.607248
-1.72707,-1.27197,-1.20521,-0.945661,-0.0788535,1.08803,0.692025,0.297936
-1.10597,-1.15938,-0.534999,-0.682701,-0.3815,0.566185,0.425946,0.0573606
-1.00699,-1.15938,-0.741315,-0.974879,-1.09575,0.392238,0.233579,-0.183215
-1.1496,-1.15938,-0.282686,-1.26706,-1.91894,0.479211,0.0760789,-0.68155
-1.22584,-1.15938,-0.0579874,-0.156782,-3.16585,-2.65184,0.059993,0.212016
-1.27349,-1.38456,0.421988,-0.244435,-3.08111,-0.912365,0.137064,-0.50971
-1.09737,-1.27197,0.838456,-0.974879,-2.78249,0.479211,-0.0217833,-1.12833
-1.0858,-1.27197,0.744253,-1.15019,-2.70582,0.914079,-0.175262,-1.52356
-1.16918,-1.27197,0.984655,-0.887225,-2.10861,-0.999339,-0.187996,-0.647182
-1.15771,-1.15938,0.889974,0.252267,-2.26598,-2.65184,0.0365278,0.126096
-1.1522,-1.38456,0.954702,-0.448959,-2.01579,-0.216577,0.251012,-0.647182
-1.03271,-1.04679,0.68511,-1.06253,-1.62033,0.740132,-0.0505971,-1.1627
-1.0026,-1.27197,0.402209,-1.06253,-2.14088,1.34895,-0.258372,-1.45483
-1.04373,-1.15938,0.514539,-0.916443,-2.00368,-1.17329,-0.432636,-0.50971
-1.11462,-1.15938,0.296433,0.252267,-2.5081,-2.30394,-0.264404,-0.234767
-1.15699,-1.38456,0.341322,-0.799572,-2.64933,-0.216577,-0.214136,-0.956494
-1.22876,-1.49716,0.150558,-0.916443,-2.12474,0.0443435,-0.30596,-1.21425
-1.38547,-1.60975,0.420967,-1.29627,-1.38225,0.740132,-0.346844,-1.47201
-1.54745,-1.60975,0.241034,-0.916443,-1.01504,0.0443435,-0.215477,-0.423791
-1.78296,-1.83493,0.051752,-0.478177,-1.15627,0.0443435,0.0700467,-0.251951
-1.64523,-1.83493,0.353953,-0.419741,-0.25641,0.653158,0.0499394,-0.406607
-1.66074,-1.83493,0.650984,-0.30287,0.264142,0.827105,-0.031837,-0.406607
-1.37277,-1.38456,0.489594,-0.711919,-0.429923,0.653158,-0.25167,-0.664366
-1.41218,-1.72234,0.0368361,-1.0041,-0.058673,0.740132,-0.0975074,-0.475342
-1.42528,-1.60975,0.457905,-0.770354,-0.546951,0.653158,-0.0170782,-0.337871
-1.33148,-0.371252,0.590679,-1.47158,-0.369394,1.00105,0.0298321,-0.612814
-1.38259,-1.49716,0.113548,-0.82879,-0.203943,0.914079,-0.173252,-0.50971
-1.41235,-1.60975,0.176426,-0.887225,0.369063,1.08803,-0.0479228,-0.234767
-1.53148,-1.72234,0.774263,0.0477427,0.187475,-0.30355,0.150476,0.212016
-1.50027,-1.38456,0.852205,0.544444,0.506259,0.740132,-0.0572928,-0.200399
-1.42994,-1.60975,0.279121,-0.799572,0.461879,0.653158,-0.0975074,-0.234767
-1.51307,-1.72234,-0.276874,-1.15019,0.429593,0.479211,-0.0908116,-0.183215
-1.73509,-1.83493,0.392891,-0.361306,0.861372,0.392238,0.137064,-0.0629272
-1.75852,-1.94752,0.589005,-0.185999,0.845223,1.08803,0.130369,-0.0113753
-1.7316,-1.83493,0.471461,-0.361306,0.925933,1.34895,0.170583,-0.0972951
-1.51785,-1.72234,-0.566192,-0.916443,0.905752,1.43592,0.110261,-0.0972951
-1.03065,-1.27197,-1.10356,-1.29627,0.712059,1.34895,-0.0901481,-0.200399
-1.01338,-1.04679,-1.22718,-1.23784,0.453804,1.34895,-0.297917,-0.148847
-1.35565,-1.83493,-1.32037,-1.1794,0.381169,1.00105,-0.177943,0.00580869
-2.12736,-1.94752,-1.47135,-0.945661,0.784694,1.43592,0.0566351,0.0401766
-2.14922,-2.06011,-1.20506,-0.945661,1.2649,1.43592,0.226884,0.0745446
-1.80143,-1.94752,-0.401627,-0.653483,1.10349,1.34895,0.256381,0.0745446
-1.74928,-1.83493,-0.386646,-0.536612,1.03892,1.175,0.255034,0.194832
-1.77121,-1.72234,-0.33202,-0.711919,0.67171,1.175,0.351549,0.177648
-1.74291,-1.83493,-0.13176,-0.974879,0.861372,1.175,0.304638,0.0917285
-1.84335,-1.94752,-0.634145,-0.711919,1.04699,1.00105,0.19069,0.0229927
-1.98644,-1.94752,-0.934452,-1.09175,0.550651,0.392238,0.156508,-0.131663
-2.0632,-1.15938,-1.39844,-1.44236,-0.522739,-0.825392,0.101555,0.177648
-2.22332,1.3176,-1.40626,-1.23784,-1.11593,0.566185,0.163887,0.0229927
-1.68609,-1.04679,-1.66546,-1.23784,-1.2168,1.43592,0.27112,-0.664366
0.474172,-1.72234,-1.93935,-1.5008,-0.474316,1.43592,0.0231364,-0.819022
-1.16511,-0.0334813,-1.87838,-1.5008,-0.938369,1.43592,0.11563,-0.629998
1.12115,1.65537,-1.60444,-1.29627,-0.103065,-0.216577,0.150476,0.212016
-2.32088,1.3176,-0.962765,-1.03331,-1.08767,1.175,0.351549,-0.0629272
1.22709,0.41688,-1.43768,-1.32549,-1.47103,1.00105,0.368982,-0.0285592
0.343891,0.30429,-0.511612,-0.595048,-0.345182,0.305264,0.291227,0.0573606
