x,MOS_Multiple_Forecast,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
2005,0.0562610261,0.059993,0.212016
2006,0.1287282675,0.137064,-0.50971
2007,-0.0206304489,-0.0217833,-1.12833
2008,-0.1649412532,-0.175262,-1.52356
2009,-0.1769146005,-0.187996,-0.647182
2010,0.0341974962,0.0365278,0.126096
2011,0.2358696984,0.251012,-0.647182
2012,-0.0477230856,-0.0505971,-1.1627
2013,-0.243086761,-0.258372,-1.45483
2014,-0.4069412763,-0.432636,-0.50971
2015,-0.2487584456,-0.264404,-0.234767
2016,-0.2014931539,-0.214136,-0.956494
2017,-0.2878321397,-0.30596,-1.21425
2018,-0.3262739751,-0.346844,-1.47201
2019,-0.2027540507,-0.215477,-0.423791
2020,0.0657141785,0.0700467,-0.251951
2021,0.0468079678,0.0499394,-0.406607
2022,-0.0300836012,-0.031837,-0.406607
2023,-0.2367850982,-0.25167,-0.664366
2024,-0.091831246,-0.0975074,-0.475342
2025,-0.0162064033,-0.0170782,-0.337871
2026,0.0279017571,0.0298321,-0.612814
2027,-0.1630513185,-0.173252,-0.50971
2028,-0.0452085322,-0.0479228,-0.234767
2029,0.1413391152,0.150476,0.212016
2030,-0.0540188247,-0.0572928,-0.200399
2031,-0.091831246,-0.0975074,-0.234767
2032,-0.0855354129,-0.0908116,-0.183215
2033,0.1287282675,0.137064,-0.0629272
2034,0.1224331866,0.130369,-0.0113753
2035,0.1602450438,0.170583,-0.0972951
2036,0.1035263177,0.110261,-0.0972951
2037,-0.0849115464,-0.0901481,-0.200399
2038,-0.2802695802,-0.297917,-0.148847
2039,-0.1674621064,-0.177943,0.00580869
2040,0.0531037069,0.0566351,0.0401766
2041,0.2131829602,0.226884,0.0745446
2042,0.2409179866,0.256381,0.0745446
2043,0.2396514483,0.255034,0.194832
2044,0.3304012219,0.351549,0.177648
2045,0.2862924033,0.304638,0.0917285
2046,0.1791509724,0.19069,0.0229927
2047,0.1470107997,0.156508,-0.131663
2048,0.0953403619,0.101555,0.177648
2049,0.1539490226,0.163887,0.0229927
2050,0.2547765673,0.27112,-0.664366
2051,0.021606018,0.0231364,-0.819022
2052,0.1085746059,0.11563,-0.629998
2053,0.1413391152,0.150476,0.212016
2054,0.3304012219,0.351549,-0.0629272
2055,0.3467928792,0.368982,-0.0285592
2056,0.2736824958,0.291227,0.0573606
2057,0.1854469935,0.197386,0.194832
2058,0.2295746175,0.244317,0.280752
2059,0.2169637698,0.230905,0.332304
2060,0.177884434,0.189343,0.194832
2061,0.2925884244,0.311334,0.246384
2062,0.4778697215,0.508386,0.383856
2063,0.6139939118,0.653158,0.555696
2064,0.5761811144,0.612943,0.435408
2065,0.5761811144,0.612943,0.366672
2066,0.5251350131,0.558654,0.332304
2067,0.470307162,0.500343,0.675984
2068,0.5005564597,0.532514,0.435408
2069,0.4375426528,0.465497,0.366672
2070,0.4060258765,0.431978,0.349488
2071,0.4249318051,0.452085,0.126096
2072,0.3871199479,0.411871,0.349488
2073,0.4879465523,0.519103,0.280752
2074,0.3871199479,0.411871,0.349488
2075,-0.0697298234,-0.0740019,0.177648
2076,-0.1453451694,-0.154421,0.160464
2077,0.2390844679,0.254431,0.555696
2078,-0.2650861648,-0.281769,-0.0285592
2079,-0.2415776341,-0.256767,-0.200399
2080,0.1678076033,0.178626,-0.733102
2081,0.0682286378,0.0727209,-0.526894
2082,0.2900741531,0.30866,0.40104
2083,0.3493071505,0.371656,-0.440975
2084,0.1249474579,0.133043,-0.870574
2085,-0.0855354129,-0.0908116,-0.973678
2086,-0.1725038127,-0.183305,-0.406607
2087,0.208777814,0.222199,0.48696
2088,0.2705250826,0.287869,-0.372239
2089,0.0165580119,0.0177677,-0.59563
2090,-0.1164094233,-0.123647,-0.647182
2091,-0.1006599677,-0.106897,0.00580869
2092,0.1980578412,0.210798,0.263568
2093,0.1098223389,0.116957,-0.629998
2094,-0.1088468638,-0.115604,-0.372239
2095,-0.0949882831,-0.100865,-0.544078
2096,0.151415946,0.161193,-0.114479
2097,0.4564485814,0.485604,0.00580869
2098,0.4816505311,0.512407,0.160464
2099,0.3341820315,0.35557,-0.0457432
2100,0.3039327338,0.323399,0.14328
2101,0.4060258765,0.431978,0.641616
2102,0.47535451,0.505711,0.14328
2103,0.2358696984,0.251012,-0.0972951
2104,-0.0855354129,-0.0908116,-0.664366
2105,-0.1447744279,-0.153814,-0.337871
2106,0.1539490226,0.163887,0.2292
2107,0.3682130791,0.391763,0.0745446
2108,0.223259791,0.237601,-0.269135
2109,0.1476351364,0.157172,-0.0629272
2110,0.1545733592,0.164551,0.297936
2111,0.3051992721,0.324746,0.126096
2112,0.4123218977,0.438674,0.00580869
2113,0.02979235,0.0318428,0.0229927
2114,0.1016363831,0.108251,-0.0457432
2115,0.0972312368,0.103566,-0.148847
2116,0.2547765673,0.27112,-0.217583
2117,0.2409179866,0.256381,-0.303503
2118,-0.1592695687,-0.16923,-0.612814
2119,-0.1384727651,-0.147112,-0.612814
2120,-0.0256594616,-0.0271318,-0.750286
2121,0.2175881064,0.231569,-0.733102
2122,0.3909007575,0.415892,-0.887758
2123,0.0165580119,0.0177677,-0.904942
2124,0.0713860511,0.0760789,-1.1627
2125,0.1715884129,0.182647,-0.234767
2126,0.4564485814,0.485604,-0.131663
2127,0.4022441266,0.427956,0.0401766
2128,0.3304012219,0.351549,0.108913
2129,0.2270406006,0.241622,0.177648
2130,0.4161027073,0.442695,0.332304
2131,0.4362761145,0.46415,0.383856
2132,0.4274460764,0.454759,0.40104
2133,0.4728214333,0.503017,0.31512
2134,0.5100098942,0.542568,0.40104
2135,0.5597894571,0.59551,0.435408
2136,0.4961513135,0.527829,0.452592
2137,0.6177756617,0.65718,0.504144
2138,0.5654620819,0.601543,0.40104
2139,0.503713873,0.535872,0.504144
2140,0.5950879832,0.633051,0.624432
2141,0.7438230212,0.791235,0.830639
2142,0.5421500668,0.57675,0.383856
2143,0.4476194836,0.476214,0.2292
2144,0.3606505196,0.38372,0.57288
2145,0.4274460764,0.454759,0.212016
2146,0.4306034897,0.458117,0.297936
2147,0.6139939118,0.653158,0.590064
2148,0.3820716597,0.406502,0.246384
2149,0.3190569125,0.339484,0.349488
2150,0.413588436,0.440021,0.263568
2151,0.5043382096,0.536536,0.418224
2152,0.5988687928,0.637072,0.624432
2153,0.6410867365,0.681972,0.624432
2154,0.6032739391,0.641757,0.675984
2155,0.5856345488,0.622997,0.57288
2156,0.6102131022,0.649137,0.590064
2157,0.5730246414,0.609586,0.590064
2158,0.5175724536,0.550611,0.538512
2159,0.4961513135,0.527829,0.555696
2160,0.4646345372,0.49431,0.504144
2161,0.4249318051,0.452085,0.469776
2162,0.457072918,0.486268,0.504144
2163,0.4331187012,0.460792,0.555696
2164,0.3757756386,0.399806,0.383856
2165,0.3782899099,0.40248,0.212016
2166,0.3631657311,0.386395,0.418224
2167,0.398463317,0.423935,0.332304
2168,0.3713704923,0.395121,0.469776
2169,0.0984789698,0.104893,0.2292
2170,0.0468079678,0.0499394,-0.0457432
2171,0.0493225212,0.0526137,0.108913
2172,0.0285256236,0.0304956,0.0573606
2173,-0.0061294033,-0.00636102,0.0229927
2174,0.0140435526,0.0150935,0.0229927
2175,-0.1718747747,-0.182636,-0.234767
2176,-0.2330033484,-0.247648,-0.148847
2177,0.385229073,0.40986,-0.303503
2178,0.4217743919,0.448727,-0.200399
2179,0.3927916325,0.417903,-0.234767
2180,0.4576963144,0.486931,-0.0972951
2181,0.3593839813,0.382373,0.418224
2182,0.3587605849,0.38171,0.383856
2183,0.3177903742,0.338137,0.246384
2184,0.12180885,0.129705,0.194832
2185,0.0808391094,0.0861325,0.108913
2186,0.1180280403,0.125684,-0.148847
2187,0.1810418473,0.192701,0.177648
2188,0.3096044184,0.329431,0.263568
2189,0.4973990465,0.529156,0.246384
2190,0.4469951469,0.47555,0.418224
2191,0.2509948174,0.267098,0.160464
2192,0.1539490226,0.163887,0.263568
2193,0.1923861567,0.204766,0.160464
2194,0.3455263409,0.367635,0.263568
2195,0.2894310112,0.307976,0.263568
2196,0.2774633055,0.295248,0.14328
2197,0.2566665019,0.27313,0.14328
2198,0.1444965284,0.153834,0.14328
2199,0.1690741416,0.179973,0.0573606
2200,0.0638234916,0.0680359,-0.148847
2201,-0.1050651139,-0.111582,-0.183215
2202,-0.0949882831,-0.100865,-0.131663
2203,-0.1365818902,-0.145101,-0.544078
2204,-0.2840503898,-0.301938,-0.458159
2205,-0.4403423457,-0.468159,-0.733102
2206,-0.6754088473,-0.718159,-0.922126
2207,-0.7567051865,-0.80462,-0.922126
2208,-0.7522943986,-0.799929,-1.09397
2209,-0.6829714068,-0.726202,-1.30017
2210,-0.907955436,-0.965479,-1.33454
2211,-0.9779121671,-1.03988,-1.24862
2212,-1.0251699366,-1.09014,-1.38609
2213,-0.8833768826,-0.939339,-1.21425
2214,-0.8291790097,-0.881698,-1.50638
2215,-0.8266581565,-0.879017,-1.62667
2216,-0.6829714068,-0.726202,-1.00805
2217,-0.5493671294,-0.58411,-0.68155
2218,-0.4939093001,-0.525129,-0.612814
2219,-0.568273058,-0.604217,-0.612814
2220,-0.8972411049,-0.954084,-0.784654
2221,-0.9968115139,-1.05998,-0.973678
2222,-0.9634132653,-1.02446,-1.02523
2223,-0.9413546248,-1.001,-0.85339
2224,-0.8172056624,-0.868964,-0.647182
2225,-0.3603050227,-0.383037,-0.475342
2226,-0.2248117509,-0.238936,-0.612814
2227,-0.2386759732,-0.253681,-0.733102
2228,-0.3558942349,-0.378346,-0.76747
2229,-0.3369883063,-0.358239,-0.733102
2230,-0.3161915027,-0.336121,-0.578446
2231,-0.2525392552,-0.268425,-0.629998
2232,-0.2254417291,-0.239606,-0.750286
2233,-0.380471848,-0.404485,-0.423791
2234,-0.5304602605,-0.564002,-0.440975
2235,-0.7056590852,-0.750331,-0.561262
2236,-0.5941125081,-0.631698,-0.629998
2237,-0.5972642798,-0.63505,-0.629998
2238,-0.7056590852,-0.750331,-0.647182
2239,-0.3124097529,-0.332099,-0.561262
2240,-0.3817327447,-0.405826,-0.355055
2241,-0.3565232728,-0.379015,-0.406607
2242,-0.6035650023,-0.641751,-0.612814
2243,-0.2695552491,-0.286522,-0.423791
2244,-0.1416245368,-0.150464,-0.251951
2245,-0.0949882831,-0.100865,-0.131663
2246,-0.0124251236,-0.0130567,-0.0629272
2247,-0.2046449256,-0.217488,-0.320687
2248,-0.4428622586,-0.470839,-0.355055
2249,-0.3861444728,-0.410518,-0.629998
2250,-0.4850858439,-0.515745,-0.458159
2251,-0.8134239125,-0.864942,-0.784654
2252,-0.4208045583,-0.44738,-0.561262
2253,-0.3287957686,-0.349526,-0.458159
2254,-0.3048471934,-0.324056,-0.458159
2255,-0.3344674531,-0.355558,-0.423791
2256,-0.4100921077,-0.435987,-0.561262
2257,0.0127768262,0.0137463,-0.200399
2258,-0.0048626863,-0.00501383,-0.131663
2259,-0.062224056,-0.0660193,-0.166031
2260,-0.0647386093,-0.0686936,-0.148847
2261,-0.0956126198,-0.101529,-0.148847
2262,-0.5423771919,-0.576676,-0.217583
2263,-0.611701124,-0.650404,-0.217583
2264,-0.6747205726,-0.717427,-0.269135
2265,-0.5801899894,-0.616891,-0.200399
2266,-0.611701124,-0.650404,-0.217583
2267,-0.8007622905,-0.851476,-0.423791
2268,-0.5360755291,-0.569974,-0.166031
2269,-0.5738883266,-0.610189,-0.183215
2270,-0.5927942552,-0.630296,-0.217583
2271,-0.4060621276,-0.431701,-0.148847
2272,-0.1914097413,-0.203412,-0.0972951
2273,-0.227961642,-0.242286,-0.251951
2274,-0.2304834355,-0.244968,-0.251951
2275,-0.2708161458,-0.287863,-0.200399
2276,-0.4031595265,-0.428614,-0.251951
2277,-0.3962269452,-0.421241,-0.148847
2278,-0.0666292022,-0.0707043,-0.166031
2279,0.009619507,0.0103884,0.160464
2280,0.0279017571,0.0298321,0.00580869
2281,-0.2122065448,-0.22553,-0.389423
2282,-0.2632535863,-0.27982,-0.578446
2283,-0.2569519235,-0.273118,-0.251951
2284,-0.1781754973,-0.189337,-0.183215
2285,-0.2437176795,-0.259043,-0.0113753
2286,-0.1706129378,-0.181294,-0.114479
2287,-0.2065348603,-0.219498,-0.234767
2288,-0.1964523879,-0.208775,-0.0972951
2289,-0.1523369874,-0.161857,0.00580869
2290,-0.2311134137,-0.245638,-0.200399
2291,-0.2267026258,-0.240947,-0.148847
2292,-0.2575819018,-0.273788,-0.234767
2293,-0.3275348718,-0.348185,-0.183215
2294,-0.3930770541,-0.417891,-0.389423
2295,-0.4800450778,-0.510384,-0.389423
2296,-0.5657531451,-0.601537,-0.406607
2297,-0.5865499486,-0.623655,-0.458159
2298,-0.5588196236,-0.594163,-0.355055
2299,-0.5846590737,-0.621644,-0.406607
2300,-0.6073467522,-0.645773,-0.50971
2301,-0.5487371512,-0.58344,-0.458159
2302,-0.3615659194,-0.384378,-0.389423
2303,-0.4126129609,-0.438668,-0.423791
2304,-0.4069412763,-0.432636,-0.578446
2305,-0.3577851098,-0.380357,-0.647182
2306,-0.3558942349,-0.378346,-0.578446
2307,-0.3628268161,-0.385719,-0.337871
2308,-0.4277380799,-0.454754,-0.440975
2309,-0.7756120553,-0.824728,-0.956494
2310,-0.3149296658,-0.334779,-0.406607
2311,-0.5562997107,-0.591483,-0.904942
2312,-0.4573583396,-0.486256,-0.423791
2313,-0.5102953158,-0.542556,-0.647182
2314,-0.5336120322,-0.567354,-0.990862
2315,-0.6451586093,-0.685987,-0.922126
2316,-0.7661586209,-0.814674,-1.21425
2317,-0.8985020016,-0.955425,-0.85339
2318,-0.696835629,-0.740947,-0.836206
2319,-0.5165969785,-0.549258,-0.801838
2320,-0.482565931,-0.513065,-0.458159
2321,-0.3792109513,-0.403144,-0.801838
2322,-0.4208045583,-0.44738,-0.801838
2323,-0.6338152402,-0.673923,-0.784654
2324,-0.7409510295,-0.787865,-0.93931
2325,-0.7346474862,-0.781161,-0.922126
2326,-0.6905339663,-0.734245,-0.76747
2327,-0.3880344075,-0.412528,-0.355055
2328,-0.207795757,-0.220839,-0.251951
2329,-0.1611604436,-0.171241,-0.183215
2330,-0.2052739636,-0.218157,-0.183215
2331,-0.1567496558,-0.16655,-0.0801112
2332,-0.0741917617,-0.0787473,-0.0801112
2333,-0.1290193307,-0.137058,0.0745446
2334,-0.4604508745,-0.489545,-0.0629272
2335,-0.5360755291,-0.569974,-0.148847
2336,-0.5297748066,-0.563273,-0.131663
2337,-0.5990959179,-0.636998,-0.183215
2338,-0.4793568031,-0.509652,-0.0972951
2339,-0.5234712633,-0.556569,-0.166031
2340,-0.6053994613,-0.643702,-0.183215
2341,-0.3659202913,-0.389009,0.00580869
2342,-0.3533150852,-0.375603,0.00580869
2343,-0.2713887678,-0.288472,0.0917285
2344,-0.3092015652,-0.328687,0.0573606
2345,-0.2839939739,-0.301878,0.0573606
2346,-0.315503228,-0.335389,0.00580869
2347,-0.4415449459,-0.469438,-0.0629272
2348,-0.1777373333,-0.188871,0.0229927
2349,-0.1435154117,-0.152475,-0.148847
2350,-0.2538010921,-0.269767,-0.131663
2351,-0.2052739636,-0.218157,-0.166031
2352,-0.1302868093,-0.138406,-0.251951
2353,-0.1290193307,-0.137058,-0.0801112
2354,-0.2670353362,-0.283842,-0.251951
2355,-0.0036148781,-0.00368675,-0.0801112
2356,0.1904952817,0.202755,0.2292
2357,0.1262139962,0.13439,0.2292
2358,-0.2083693193,-0.221449,0.194832
2359,-0.3659202913,-0.389009,0.00580869
2360,-0.4289397398,-0.456032,0.0573606
2361,-0.5486807352,-0.58338,-0.217583
2362,-0.6684189098,-0.710725,-0.269135
2363,-0.8070639532,-0.858178,-0.389423
2364,-0.8070639532,-0.858178,-0.406607
2365,-0.6306070526,-0.670511,-0.234767
2366,-0.2713887678,-0.288472,0.0745446
2367,-0.4226390173,-0.449331,-0.148847
2368,-0.6495129812,-0.690618,-0.251951
2369,-0.71253337,-0.757642,-0.303503
2370,-0.6621181873,-0.704024,-0.286319
2371,-0.7251376358,-0.771047,-0.320687
2372,-0.4856584659,-0.516354,-0.0629272
2373,-0.1390416261,-0.147717,0.194832
2374,-0.2524828392,-0.268365,0.108913
2375,-0.1642529785,-0.17453,0.177648
2376,-0.2398776331,-0.254959,0.126096
2377,-0.0061294033,-0.00636102,0.0745446
2378,-0.0930978783,-0.0988545,0.0917285
2379,-0.0773490809,-0.0821052,-0.0457432
2380,-0.2065348603,-0.219498,-0.200399
2381,-0.2443476577,-0.259713,-0.320687
2382,-0.3540033599,-0.376335,-0.320687
2383,-0.3577851098,-0.380357,-1.07678
2384,-0.4882376155,-0.519097,-0.801838
2385,-0.5235295598,-0.556631,-0.870574
2386,-0.5960024428,-0.633708,-0.904942
2387,-1.248210436,-1.32735,-0.76747
2388,-1.2671191854,-1.34746,-0.836206
2389,-1.0654509323,-1.13298,-0.629998
2390,-1.1095588107,-1.17989,-0.647182
2391,-0.8188483071,-0.870711,-0.578446
2392,-0.367237604,-0.39041,-0.544078
2393,-0.4623981654,-0.491616,-0.698734
2394,-0.4882376155,-0.519097,-0.475342
2395,-0.5733157046,-0.60958,-0.629998
2396,-0.9073254578,-0.964809,-1.12833
2397,-0.9482843853,-1.00837,-1.26581
2398,-0.6583928534,-0.700062,-1.17989
2399,-0.3224922252,-0.342822,-0.406607
2400,-0.3886643857,-0.413198,-0.355055
2401,-0.5298312226,-0.563333,-0.492526
2402,-0.6464204463,-0.687329,-0.629998
2403,-0.4579873776,-0.486925,-0.50971
2404,-0.495800175,-0.52714,-0.750286
2405,-0.661544625,-0.703414,-0.85339
2406,-0.8020805434,-0.852878,-1.02523
2407,-1.0024907205,-1.06602,-0.990862
2408,-1.2419670697,-1.32071,-1.31736
2409,-1.6377344345,-1.74162,-1.54075
2410,-1.8646112192,-1.98291,-2.17656
2411,-2.0940079167,-2.22688,-2.26248
2412,-2.0763591238,-2.20811,-2.53742
2413,-1.9874945835,-2.1136,-2.33121
2414,-1.8715409796,-1.99028,-2.29684
2415,-2.286405147,-2.4315,-2.48587
2416,-2.8048208096,-2.98285,-2.21092
2417,-3.0190886271,-3.21073,-2.38276
2418,-2.893045969,-3.07668,-2.53742
2419,-3.1640400347,-3.36489,-2.53742
2420,-3.1325223181,-3.33137,-2.52023
2421,-3.0821146575,-3.27776,-2.4515
2422,-3.1640400347,-3.36489,-2.53742
2423,-2.5653444604,-2.72816,-1.90161
2424,-2.546435711,-2.70805,-1.86724
2425,-2.155764588,-2.29256,-2.26248
2426,-2.1967319779,-2.33613,-2.21092
2427,-2.292516876,-2.438,-2.24529
2428,-2.2313901829,-2.37299,-1.90161
2429,-2.2547087799,-2.39779,-2.15937
2430,-2.2584886492,-2.40181,-2.05627
2431,-2.2162613029,-2.3569,-2.33121
2432,-2.1866429237,-2.3254,-2.27966
2433,-1.7940254501,-1.90784,-2.15937
2434,-1.3068736321,-1.38974,-1.86724
2435,-0.8915694203,-0.948052,-1.60948
2436,-0.7510335019,-0.798588,-1.02523
2437,-1.0138303286,-1.07808,-1.19707
2438,-0.935052962,-0.994298,-1.35172
2439,-0.9098453707,-0.967489,-1.40328
2440,-1.0743270434,-1.14242,-1.35172
2441,-1.1606716708,-1.23425,-1.60948
2442,-1.0415587731,-1.10757,-1.24862
2443,-0.9268613646,-0.985586,-1.19707
2444,-0.9987014485,-1.06199,-1.07678
2445,-1.0138303286,-1.07808,-1.42046
2446,-0.8455650254,-0.899125,-1.24862
2447,-0.764267746,-0.812663,-0.990862
2448,-0.8159447657,-0.867623,-0.870574
2449,-0.9533336137,-1.01374,-1.04241
2450,-1.059207566,-1.12634,-1.23144
2451,-1.122854172,-1.19403,-1.30017
2452,-1.0818961848,-1.15047,-1.36891
2453,-1.1253740849,-1.19671,-1.47201
2454,-1.0472285771,-1.1136,-1.35172
2455,-0.849345835,-0.903146,-1.19707
2456,-0.7793928649,-0.828749,-0.870574
2457,-0.7415810078,-0.788535,-0.887758
2458,-0.8380024659,-0.891082,-1.00805
2459,-0.8821159859,-0.937998,-0.973678
2460,-1.0453386425,-1.11159,-1.40328
2461,-1.1215942156,-1.19269,-1.21425
2462,-1.0623574572,-1.12969,-1.30017
2463,-0.8682517636,-0.923253,-1.14552
2464,-0.9400956086,-0.999661,-1.07678
2465,-1.2243182768,-1.30194,-1.42046
2466,-1.1802009958,-1.25502,-1.42046
2467,-1.1234841502,-1.1947,-1.62667
2468,-1.2974239588,-1.37969,-1.60948
2469,-1.3919583031,-1.48023,-1.55793
2470,-1.3560307389,-1.44202,-1.4892
2471,-1.2879742854,-1.36964,-1.31736
2472,-1.4593847784,-1.55194,-1.62667
2473,-1.4581248219,-1.5506,-1.85006
2474,-1.3875390528,-1.47553,-1.57512
2475,-1.2104587558,-1.2872,-1.60948
2476,-1.1480627037,-1.22084,-1.54075
2477,-1.4278764645,-1.51843,-1.71259
2478,-1.6868915413,-1.7939,-1.83288
2479,-1.8967495112,-2.01709,-1.97035
2480,-1.8419226004,-1.95878,-1.6954
2481,-1.6289147393,-1.73224,-1.86724
2482,-1.5205114714,-1.61695,-1.64385
2483,-1.4436259201,-1.53518,-1.50638
2484,-1.4429959419,-1.53451,-1.66104
2485,-1.6982311493,-1.80596,-1.42046
2486,-1.7599972233,-1.87165,-1.64385
2487,-1.8816206312,-2.001,-1.83288
2488,-1.9818247795,-2.10757,-1.54075
2489,-1.861461328,-1.97956,-1.5923
2490,-1.2728454054,-1.35355,-1.26581
2491,-1.0081605246,-1.07205,-1.45483
2492,-1.132313248,-1.20409,-1.47201
2493,-1.1316738672,-1.20341,-1.52356
2494,-1.1877701371,-1.26307,-1.62667
2495,-1.3289322726,-1.4132,-1.72977
2496,-1.642144282,-1.74631,-2.70926
2497,-1.8570420778,-1.97486,-2.65771
2498,-1.8085243519,-1.92326,-2.26248
2499,-1.8444425133,-1.96146,-2.05627
2500,-1.8267937204,-1.94269,-2.21092
2501,-1.8387727093,-1.95543,-2.53742
2502,-2.100307699,-2.23358,-2.24529
2503,-1.9572462261,-2.08143,-2.27966
2504,-1.9295177816,-2.05194,-2.26248
2505,-1.7921355154,-1.90583,-2.36558
2506,-1.7171398987,-1.82607,-1.90161
2507,-1.3680097279,-1.45476,-1.66104
2508,-0.6999874007,-0.744299,-1.24862
2509,-0.7340184483,-0.780492,-1.02523
2510,-0.7686785338,-0.817354,-1.26581
2511,-0.8991319798,-0.956095,-1.21425
2512,-1.0138303286,-1.07808,-1.09397
2513,-1.1474327254,-1.22017,-1.17989
2514,-1.0541583376,-1.12097,-1.11115
2515,-0.8569083945,-0.911189,-1.07678
2516,-0.6205809962,-0.659848,-0.870574
2517,-0.6413777997,-0.681966,-0.922126
2518,-0.6470494843,-0.687998,-0.870574
2519,-0.5726857264,-0.60891,-0.647182
2520,-0.633185262,-0.673253,-0.406607
2521,-0.5695339547,-0.605558,-0.526894
2522,-0.7377992579,-0.784513,-0.836206
2523,-0.8600601662,-0.914541,-0.956494
2524,-0.7170024543,-0.762395,-0.819022
2525,-0.7025073136,-0.746979,-0.647182
2526,-0.5903307582,-0.627676,-0.561262
2527,-0.5033627345,-0.535183,-0.561262
2528,-0.4687017087,-0.49832,-0.629998
2529,-0.4756324094,-0.505691,-0.50971
2530,-0.482565931,-0.513065,-0.423791
2531,-0.7800228432,-0.829419,-0.870574
2532,-0.8241382437,-0.876337,-1.04241
2533,-0.864470954,-0.919232,-0.784654
2534,-0.894721192,-0.951404,-0.93931
2535,-0.9564835048,-1.01709,-0.870574
2536,-0.9249704896,-0.983575,-0.904942
2537,-0.609866665,-0.648453,-0.664366
2538,-0.4302579928,-0.457434,-0.423791
2539,-0.49769105,-0.529151,-0.440975
2540,-0.5575606074,-0.592824,-0.526894
2541,-0.5947415461,-0.632367,-0.440975
2542,-0.7964088589,-0.846846,-0.68155
2543,-0.9155179955,-0.973522,-0.733102
2544,-0.9829519929,-1.04524,-0.870574
2545,-0.9192988051,-0.977543,-1.07678
2546,-0.8877876704,-0.94403,-1.12833
2547,-0.8915694203,-0.948052,-1.28299
2548,-0.8380024659,-0.891082,-0.870574
2549,-0.8096431029,-0.860921,-0.922126
2550,-0.8632100573,-0.917891,-1.0596
2551,-0.892830317,-0.949393,-0.922126
2552,-0.4951701968,-0.52647,-0.475342
2553,-0.4094611892,-0.435316,-0.458159
2554,-0.4693316869,-0.49899,-0.423791
2555,-0.553147939,-0.588131,-0.50971
2556,-0.6709980595,-0.713468,-0.578446
2557,-0.7585960614,-0.806631,-0.526894
2558,-0.7611159743,-0.809311,-0.59563
2559,-0.7415810078,-0.788535,-0.68155
2560,-0.9287522395,-0.987597,-0.715918
2561,-0.8701426385,-0.925264,-0.904942
2562,-0.8562784163,-0.910519,-0.85339
2563,-0.8625800791,-0.917221,-0.904942
2564,-0.921818718,-0.980223,-0.990862
2565,-0.9054345828,-0.962798,-0.973678
2566,-0.9174079302,-0.975532,-1.00805
2567,-0.8858977357,-0.94202,-0.85339
2568,-0.8606892041,-0.91521,-1.07678
2569,-1.5948206939,-1.69598,-1.11115
2570,-1.4561784713,-1.54853,-0.956494
2571,-1.3931524409,-1.4815,-0.956494
2572,-1.0843596817,-1.15309,-0.647182
2573,-1.0339426185,-1.09947,-0.612814
2574,-0.6514602721,-0.692689,-0.59563
2575,-0.6111275618,-0.649794,-0.544078
2576,-0.6653263749,-0.707436,-0.458159
2577,-0.653351147,-0.6947,-0.423791
2578,-0.6319243653,-0.671912,-0.458159
2579,-0.5934825299,-0.631028,-0.526894
2580,-0.5569296889,-0.592153,-0.372239
2581,-0.5638622702,-0.599526,-0.389423
2582,-0.6407478215,-0.681296,-0.492526
2583,-0.7875854027,-0.837462,-0.629998
2584,-0.9268613646,-0.985586,-0.629998
2585,-0.5897017203,-0.627007,-0.475342
2586,-0.5953734048,-0.633039,-0.320687
2587,-0.7850645495,-0.834781,-0.561262
2588,-0.6823414286,-0.725532,-0.76747
2589,-0.6999874007,-0.744299,-0.698734
2590,-0.8266581565,-0.879017,-0.647182
2591,-0.9287522395,-0.987597,-0.629998
2592,-1.0018607423,-1.06535,-0.85339
2593,-0.9287522395,-0.987597,-1.00805
2594,-0.9571134831,-1.01776,-0.973678
2595,-1.038408882,-1.10422,-0.956494
2596,-0.7699394305,-0.818695,-0.784654
2597,-0.7535543551,-0.801269,-0.784654
2598,-0.8102721409,-0.86159,-0.870574
2599,-0.8228773469,-0.874996,-0.85339
2600,-0.8228773469,-0.874996,-0.85339
2601,-0.8165756842,-0.868294,-0.973678
2602,-0.8172056624,-0.868964,-1.14552
2603,-0.8518657479,-0.905826,-1.14552
2604,-0.9615233306,-1.02245,-1.47201
2605,-1.0875659888,-1.1565,-0.956494
2606,-1.0869360106,-1.15583,-1.26581
2607,-1.2079388429,-1.28452,-1.26581
2608,-1.365489815,-1.45208,-1.52356
2609,-1.3629604994,-1.44939,-1.57512
2610,-1.1682314095,-1.24229,-1.23144
2611,-1.1442828343,-1.21682,-1.40328
2612,-1.2375572221,-1.31602,-1.30017
2613,-1.2646556884,-1.34484,-1.24862
2614,-1.2822950787,-1.3636,-1.30017
2615,-1.224948255,-1.30261,-1.12833
2616,-1.2904941983,-1.37232,-1.28299
2617,-1.5413101555,-1.63907,-1.64385
2618,-1.6579031403,-1.76307,-1.79851
2619,-1.7158799423,-1.82473,-1.62667
2620,-1.5375302862,-1.63505,-1.55793
2621,-1.5173615803,-1.6136,-1.66104
2622,-1.4398460508,-1.53116,-1.57512
2623,-1.4429959419,-1.53451,-2.33121
2624,-1.3913283248,-1.47956,-1.17989
2625,-1.2917541548,-1.37366,-1.26581
2626,-1.598027001,-1.69939,-1.66104
2627,-1.7114700947,-1.82004,-1.74696
2628,-1.8123042212,-1.92728,-1.98753
