x,Forecast,Real
1044,-0.471647,-0.269135
1045,-0.614046,-0.698734
1046,-1.09826,-0.887758
1047,-0.869089,-0.698734
1048,-0.42245,-0.355055
1049,-0.326231,-0.647182
1050,-0.78899,-0.887758
1051,-0.944642,-0.733102
1052,-0.618687,-0.526894
1053,-0.360211,-0.50971
1054,-0.804992,-0.68155
1055,-0.899581,-0.698734
1056,-0.729305,-0.784654
1057,-0.441807,-0.561262
1058,-0.485264,-0.337871
1059,-0.725338,-0.406607
1060,-0.785931,-0.234767
1061,-0.815753,-0.50971
1062,-0.490458,-0.320687
1063,-0.345004,-0.50971
1064,-0.408298,-0.887758
1065,-0.381173,-0.68155
1066,-0.556528,-0.76747
1067,-0.388563,-0.526894
1068,-0.576676,-0.612814
1069,-0.841493,-0.664366
1070,-0.695397,-1.4892
1071,-0.785695,-0.475342
1072,-0.593603,-0.664366
1073,-0.626117,-0.870574
1074,-0.715625,-0.85339
1075,-1.0303,-0.85339
1076,-0.526283,-0.698734
1077,-0.707624,-0.544078
1078,-0.734458,-0.956494
1079,-0.829879,-1.11115
1080,-0.732466,-1.09397
1081,-0.573128,-0.904942
1082,-0.581305,-0.647182
1083,-1.0059,-0.85339
1084,-1.09815,-0.733102
1085,-1.26514,-0.801838
1086,-0.661951,-0.389423
1087,-0.459776,-0.647182
1088,-0.799723,-1.04241
1089,-0.786466,-1.00805
1090,-0.679668,-0.85339
1091,-0.314613,-0.251951
1092,-0.628135,-0.475342
1093,-0.985562,-0.93931
1094,-0.969227,-1.47201
1095,-0.785764,-0.629998
1096,-0.299419,-0.423791
1097,-0.452096,-0.698734
1098,-0.904749,-0.68155
1099,-1.24867,-0.870574
1100,-0.447883,-0.303503
1101,-0.383958,0.177648
1102,-0.677506,-0.68155
1103,-0.614584,-1.43764
1104,-0.909666,-0.698734
1105,-0.168226,-0.372239
1106,0.0623138,-0.544078
1107,-0.5866,-0.698734
1108,-0.807167,-0.76747
1109,-0.649319,-0.612814
1110,-0.467935,-0.389423
1111,-0.524732,-0.337871
1112,-0.774225,-0.578446
1113,-0.783579,-0.629998
1114,-0.592852,-0.458159
1115,-0.340658,-0.114479
1116,-0.409794,-0.251951
1117,-0.677883,-0.76747
1118,-0.697822,-1.19707
1119,-0.476595,-0.234767
1120,-0.134308,0.899375
1121,-0.330276,0.555696
1122,-0.639799,-0.0457432
1123,-0.865521,0.00580869
1124,0.0643432,0.418224
1125,0.990418,0.108913
1126,0.337823,-0.475342
1127,-0.105334,-0.458159
1128,0.0175965,-0.458159
1129,0.404262,-0.0972951
1130,-0.0178727,-0.0457432
1131,-0.55758,0.126096
1132,-0.454503,-0.526894
1133,-0.546183,-0.492526
1134,-0.0294161,-0.355055
1135,0.00298382,-0.286319
1136,0.10627,-0.629998
1137,-0.699017,-0.59563
1138,-0.358696,-0.355055
1139,-0.152671,0.0573606
1140,-0.384681,-0.251951
1141,-0.588495,-0.286319
1142,-0.482072,-0.217583
1143,-0.258,0.160464
1144,0.0136638,0.177648
1145,-0.296689,-0.251951
1146,-0.298193,-0.492526
1147,-0.25574,-0.578446
1148,0.175438,-0.183215
1149,0.05301,-0.0972951
1150,-0.339908,-0.492526
1151,-0.421152,-0.544078
1152,-0.621603,-0.647182
1153,-0.2326,-0.0972951
1154,-0.16023,0.108913
1155,-0.504871,-0.183215
1156,-0.590999,-0.458159
1157,-0.653627,-0.578446
1158,-0.156467,0.160464
1159,0.114503,-0.337871
1160,-0.322549,-0.578446
1161,-0.441592,-0.389423
1162,-0.39351,-0.269135
1163,-0.00165994,-0.0457432
1164,-0.436036,-0.0457432
1165,-0.593726,-0.303503
1166,-0.445248,-0.355055
1167,-0.236149,0.194832
1168,-0.133907,0.521328
1169,-0.0974564,0.332304
1170,-0.381297,-0.148847
1171,-0.425938,-0.251951
1172,0.213141,0.126096
1173,0.551413,-0.303503
1174,0.196923,-0.372239
1175,-0.221539,-0.355055
1176,-0.227885,-0.320687
1177,0.0429687,0.469776
1178,-0.290355,0.0917285
1179,-0.380609,-0.355055
1180,-0.36582,-0.372239
1181,-0.288606,-0.251951
1182,0.256938,0.0229927
1183,-0.0617079,-0.286319
1184,-0.438307,-0.612814
1185,-0.469603,-0.664366
1186,-0.327968,-0.320687
1187,-0.243997,-0.0457432
1188,-0.348356,0.57288
1189,-0.64061,-0.0972951
1190,-0.773021,0.212016
1191,-0.212688,0.194832
1192,-0.0712204,0.2292
1193,0.272706,0.0745446
1194,0.0324979,-0.0972951
1195,0.0308976,-0.166031
1196,0.203114,-0.50971
1197,0.197139,-0.458159
1198,-0.0241413,-0.423791
1199,-0.148707,-0.544078
1200,-0.370828,-0.526894
1201,-0.663359,-0.0457432
1202,-0.385679,-0.234767
1203,-0.306529,-0.664366
1204,-0.550893,-0.801838
1205,-0.389058,-0.526894
1206,-0.0104157,0.0229927
1207,-0.251881,-0.200399
1208,-0.550685,-0.389423
1209,-0.77986,-0.337871
1210,-0.272982,-0.166031
1211,-0.103972,0.280752
1212,-0.354606,0.31512
1213,-0.38671,0.177648
1214,-0.338499,-0.50971
1215,-0.182408,-0.0972951
1216,0.334183,0.263568
1217,0.309202,-0.0629272
1218,-0.0909838,-0.337871
1219,-0.537021,-0.50971
1220,-0.0969933,-0.166031
1221,0.00014611,0.0745446
1222,-0.102158,-0.355055
1223,-0.485728,-0.269135
1224,-0.475062,-0.303503
1225,-0.13388,-0.0457432
1226,0.157978,-0.0629272
1227,-0.39837,-0.733102
1228,-0.381369,-1.31736
1229,-0.230024,-0.870574
1230,-0.00830333,0.968111
1231,-0.129205,0.744719
1232,-0.85333,0.504144
1233,-0.828458,0.263568
1234,-0.158854,0.40104
1235,0.97676,0.865007
1236,0.65155,0.590064
1237,0.370988,0.212016
1238,0.0785367,0.418224
1239,0.248705,1.34616
1240,0.609187,1.32897
1241,0.394069,0.469776
1242,0.143503,0.246384
1243,0.313405,0.177648
1244,1.50311,0.675984
1245,0.859695,0.590064
1246,0.252171,0.349488
1247,0.173996,0.194832
1248,0.19807,-0.0285592
1249,0.752153,0.126096
1250,0.164584,0.263568
1251,0.246608,-0.148847
1252,0.00962893,-0.234767
1253,-0.173737,-0.269135
1254,0.107651,0.624432
1255,0.175971,0.744719
1256,-0.243089,-0.148847
1257,-0.414013,-0.183215
1258,-0.0936265,0.212016
1259,0.667098,0.418224
1260,0.728571,0.418224
1261,0.0513856,-0.0285592
1262,-0.073173,-0.148847
1263,0.0936077,-0.0629272
1264,0.322413,0.297936
1265,0.240344,0.14328
1266,-0.1876,0.00580869
1267,-0.215138,0.0917285
1268,0.00518801,0.830639
1269,0.269885,1.86168
1270,0.100557,0.813455
1271,0.142771,0.297936
1272,0.128994,0.57288
1273,1.04088,0.48696
1274,1.7517,0.280752
1275,0.544032,0.160464
1276,0.218471,0.2292
1277,0.377657,0.14328
1278,0.573994,0.349488
1279,0.132928,0.14328
1280,0.141457,-0.0629272
1281,0.145149,-0.0629272
1282,0.0597373,-0.148847
1283,0.166519,-0.0629272
1284,0.0537765,-0.166031
1285,-0.130364,-0.355055
1286,-0.0690125,-0.355055
1287,-0.245494,0.00580869
1288,-0.0931718,0.160464
1289,-0.149666,-0.234767
1290,-0.371869,-0.355055
1291,-0.350075,-0.234767
1292,0.0838578,-0.0113753
1293,0.223977,0.246384
1294,-0.258119,0.00580869
1295,-0.363579,-0.0457432
1296,-0.151265,0.0229927
1297,0.0966487,0.435408
1298,0.0957405,0.366672
1299,-0.119014,0.0745446
1300,-0.140699,0.126096
1301,0.118918,0.2292
1302,0.441707,0.297936
1303,0.188842,0.0401766
1304,0.00648954,0.297936
1305,0.172298,-0.0113753
1306,0.118002,0.108913
1307,0.383297,0.194832
1308,0.0239037,0.177648
1309,0.155562,-0.0113753
1310,-0.101059,-0.131663
1311,0.181843,0.160464
1312,0.108572,0.538512
1313,0.185266,0.194832
1314,-0.0349907,0.0229927
1315,-0.23651,-0.0801112
1316,0.226493,0.246384
1317,0.440744,0.452592
1318,0.134718,0.126096
1319,-0.0945673,0.0917285
1320,-0.114783,0.263568
1321,0.314511,0.641616
1322,0.40813,0.830639
1323,0.147834,0.504144
1324,0.091407,0.246384
1325,0.1901,-0.0285592
1326,0.636951,0.48696
1327,0.639691,0.280752
1328,0.429631,0.0229927
1329,0.111062,-0.166031
1330,0.000662998,0.0573606
1331,0.39385,0.366672
1332,0.1865,0.452592
1333,0.0244171,0.212016
1334,-0.227281,0.177648
1335,0.12699,0.177648
1336,0.310738,0.555696
1337,0.426123,0.246384
1338,0.412956,0.0917285
1339,-0.0577828,-0.0457432
1340,0.255576,0.48696
1341,0.551803,0.366672
1342,0.171084,0.14328
1343,0.111753,0.108913
1344,-0.0265171,0.00580869
1345,0.424777,0.538512
1346,0.497683,0.435408
1347,0.0925223,0.14328
1348,0.0986108,0.366672
1349,0.0571166,0.383856
1350,0.490877,0.538512
1351,0.490921,0.48696
1352,0.324321,0.0917285
1353,0.364016,0.177648
1354,0.455043,0.383856
1355,0.494249,0.452592
1356,0.34642,0.0229927
1357,0.139839,0.246384
1358,0.179238,-0.148847
1359,0.507406,0.194832
1360,0.527877,0.40104
1361,0.107098,0.212016
1362,-0.0546003,0.0573606
1363,-0.140292,0.194832
1364,0.323639,0.675984
1365,0.436163,0.48696
1366,0.222635,0.6588
1367,0.159691,0.0917285
1368,0.175298,0.212016
1369,0.681158,0.555696
1370,0.791475,0.555696
1371,0.353349,0.160464
1372,0.0815654,0.521328
1373,0.130652,0.435408
1374,0.45577,0.469776
1375,0.539929,0.693168
1376,0.108205,0.813455
1377,0.561577,0.641616
1378,0.41985,0.710351
1379,0.3409,0.779087
1380,0.667953,0.57288
1381,0.677866,0.194832
1382,0.467979,0.0573606
1383,0.511055,0.590064
1384,0.605277,0.830639
1385,0.408238,0.950927
1386,0.159832,-0.0113753
1387,0.116718,-0.0972951
1388,0.57811,1.79294
1389,0.806841,2.63496
1390,0.755189,1.96478
1391,0.227999,1.36334
1392,0.455963,1.15713
1393,1.63575,0.950927
1394,2.27584,0.830639
1395,1.63736,0.48696
1396,1.24408,0.555696
1397,0.845003,0.710351
1398,0.853918,0.882191
1399,0.72444,0.590064
1400,0.673335,0.332304
1401,0.487919,0.177648
1402,0.71547,0.48696
1403,0.807057,0.744719
1404,0.624682,0.57288
1405,0.341577,0.177648
1406,0.135246,0.212016
1407,0.517533,0.675984
1408,0.479267,1.0884
1409,0.537548,0.950927
1410,0.176167,0.0917285
1411,0.116801,-0.234767
1412,0.643722,1.01966
1413,0.902168,1.24305
1414,0.81433,0.6588
1415,0.288031,0.212016
1416,0.212413,0.469776
1417,1.06033,0.968111
1418,1.16,1.0884
1419,0.490154,0.830639
1420,0.27246,0.383856
1421,0.529098,0.761903
1422,0.91188,2.25691
1423,1.09575,2.30846
1424,0.704958,1.07121
1425,0.417337,0.624432
1426,0.989001,1.60392
1427,1.95246,1.38053
1428,1.82634,1.05403
1429,1.02966,0.847823
1430,0.812343,0.555696
1431,1.81984,0.48696
1432,1.15871,0.744719
1433,0.897248,0.297936
1434,0.655876,0.0745446
1435,0.381391,0.194832
1436,0.46286,0.693168
1437,0.650179,0.57288
1438,0.35446,0.297936
1439,0.0447433,0.280752
1440,0.230685,0.246384
1441,0.529795,0.57288
1442,0.578612,0.607248
1443,0.331654,0.332304
1444,0.190443,0.246384
1445,0.442458,0.607248
1446,0.531731,0.916559
1447,0.65775,0.779087
1448,0.367115,0.538512
1449,0.265272,0.607248
1450,0.592118,0.796271
1451,1.16704,0.6588
1452,0.652299,0.538512
1453,0.487753,0.263568
1454,0.439988,0.194832
1455,0.642208,0.521328
1456,0.678248,0.31512
1457,0.497202,0.332304
1458,0.226023,0.349488
1459,0.239729,0.383856
1460,0.505058,0.675984
1461,0.334393,0.675984
1462,0.309144,0.383856
1463,0.276992,0.366672
1464,0.377497,0.418224
1465,0.557908,0.882191
1466,0.509553,1.05403
1467,0.356405,0.796271
1468,0.306474,0.452592
1469,0.517007,0.590064
1470,0.953693,0.744719
1471,1.03698,0.882191
1472,0.522118,0.366672
1473,0.403366,0.383856
1474,0.484393,0.641616
1475,0.88688,0.950927
1476,0.689759,0.796271
1477,0.279036,0.469776
1478,0.196027,0.297936
1479,0.558495,0.383856
1480,0.918377,0.452592
1481,0.662951,0.761903
1482,0.369959,0.504144
1483,0.303659,0.48696
1484,0.46663,0.761903
1485,0.658142,1.24305
1486,0.793083,0.830639
1487,0.444783,0.40104
1488,0.504454,0.263568
1489,0.827054,0.950927
1490,1.10521,1.34616
1491,0.684581,1.22587
1492,0.433877,1.13995
1493,0.64445,1.17432
1494,1.14838,1.0884
1495,1.30939,0.950927
1496,1.07677,0.624432
1497,1.08138,0.57288
1498,0.966441,1.07121
1499,1.01757,1.41489
1500,0.765658,0.933743
1501,0.58156,0.950927
1502,0.543619,0.916559
1503,1.10661,1.29461
1504,1.46565,1.48363
1505,0.943257,1.12277
1506,0.800434,0.710351
1507,0.808059,0.796271
1508,1.19819,1.22587
1509,1.33465,1.32897
1510,0.948184,1.31179
1511,0.768154,0.555696
1512,0.822112,0.761903
1513,1.19212,2.27409
1514,1.34265,2.85835
1515,1.1887,2.01633
1516,0.828914,1.20869
1517,1.08621,1.91323
1518,2.0905,3.18484
1519,2.45028,3.54571
1520,1.58881,1.91323
1521,1.16566,1.74139
1522,1.81625,1.82731
1523,2.81749,2.34283
1524,2.90326,2.56622
1525,1.74712,1.72421
1526,1.64446,1.39771
1527,2.04138,2.60059
1528,1.94577,3.27076
1529,2.04191,3.16766
1530,1.51829,1.72421
1531,1.28731,1.39771
1532,2.52249,2.32564
1533,2.98858,2.36001
1534,2.44467,2.0507
1535,1.46718,1.17432
1536,1.33852,1.12277
1537,2.00949,1.46645
1538,1.75342,1.53518
1539,1.95474,1.07121
1540,0.957829,0.882191
1541,1.04777,1.55237
1542,1.40931,2.3772
1543,1.36727,1.74139
1544,1.10641,1.36334
1545,0.892786,1.0884
1546,1.61871,1.22587
1547,2.06855,1.39771
1548,1.81422,1.12277
1549,1.27698,0.727535
1550,0.969716,0.590064
1551,1.202,0.779087
1552,1.28213,0.865007
1553,0.968937,0.624432
1554,0.697415,0.521328
1555,0.426467,0.504144
1556,0.663516,0.950927
1557,0.835052,1.00248
1558,0.638411,0.813455
1559,0.463204,0.0573606
1560,0.573158,0.280752
1561,0.896,1.44926
1562,1.03365,1.93041
1563,0.719767,1.31179
1564,0.546769,1.31179
1565,0.766867,1.15713
1566,1.34915,1.24305
1567,1.82106,1.05403
1568,1.13972,1.0884
1569,1.14161,1.00248
1570,1.16609,1.26024
1571,1.27112,1.43208
1572,1.02408,1.26024
1573,1.01352,0.899375
1574,0.897804,0.727535
1575,1.16487,1.39771
1576,1.27327,1.68984
1577,1.12085,1.13995
1578,0.872805,0.985295
1579,0.763854,0.727535
1580,1.42927,1.31179
1581,1.54525,1.44926
1582,1.09221,0.761903
1583,0.980586,0.521328
1584,0.839707,0.435408
1585,1.13978,1.10558
1586,1.27746,1.58673
1587,0.750468,0.933743
1588,0.644694,0.280752
1589,0.574836,0.779087
1590,1.13298,2.25691
1591,1.31227,1.89605
1592,0.935086,1.50081
1593,0.528199,1.43208
1594,1.31326,1.43208
1595,2.25577,1.70702
1596,1.6955,1.38053
1597,1.30977,0.899375
1598,1.23068,1.01966
1599,1.39134,0.968111
1600,1.39794,1.12277
1601,1.16434,0.933743
1602,0.935687,0.916559
1603,0.964997,0.899375
1604,0.796323,1.26024
1605,1.04527,1.41489
1606,0.92036,1.22587
1607,0.867966,1.26024
1608,0.885724,1.50081
1609,1.07058,1.53518
1610,1.25525,1.60392
1611,1.14969,1.26024
1612,1.66584,1.22587
1613,1.29499,1.518
1614,1.38678,1.68984
1615,1.42037,1.55237
1616,1.20084,1.05403
1617,1.19942,0.933743
1618,1.50359,0.985295
1619,1.64384,1.46645
1620,1.44309,1.29461
1621,0.98436,0.761903
1622,0.950834,1.05403
1623,0.993547,1.41489
1624,1.31815,1.84449
1625,1.17871,1.55237
1626,0.868869,0.865007
1627,1.02249,0.710351
1628,1.36424,1.36334
1629,1.68745,1.53518
1630,1.3978,1.07121
1631,1.05203,0.693168
1632,0.997272,0.796271
1633,1.34527,0.968111
1634,1.55148,1.24305
1635,0.775478,0.624432
1636,0.65254,0.624432
1637,0.815682,0.641616
1638,1.01348,0.933743
1639,1.10802,1.26024
1640,0.786329,1.10558
1641,0.558367,0.985295
1642,0.76217,0.830639
1643,1.00911,1.36334
1644,1.03288,1.27742
1645,1.07302,0.847823
1646,0.906023,0.865007
1647,0.930976,0.865007
1648,1.35092,1.12277
1649,1.15616,0.813455
1650,0.782735,0.779087
1651,0.781152,0.675984
1652,0.645126,0.744719
1653,1.15722,0.675984
1654,0.754749,0.624432
1655,0.822144,0.6588
1656,0.636825,0.624432
1657,0.642605,0.899375
1658,0.812048,1.07121
1659,0.68176,0.624432
1660,0.643076,-0.303503
1661,0.569285,0.624432
1662,0.861357,1.41489
1663,0.940916,1.48363
1664,0.614781,0.675984
1665,0.256757,0.452592
1666,0.794633,1.29461
1667,1.26371,1.56955
1668,1.34439,1.34616
1669,0.870858,0.6588
1670,0.485345,0.280752
1671,1.26519,1.74139
1672,1.47356,2.97864
1673,1.35494,3.04737
1674,0.797229,1.55237
1675,0.604149,1.1915
1676,1.75753,2.06789
1677,2.6171,1.6211
1678,2.35102,1.1915
1679,1.46292,1.03685
1680,1.46872,1.03685
1681,2.05042,1.41489
1682,1.45709,1.63829
1683,1.07092,0.968111
1684,1.02302,0.624432
1685,0.927743,1.22587
1686,1.45553,2.66932
1687,1.52109,3.2364
1688,1.18911,1.89605
1689,0.93332,1.26024
1690,1.419,1.43208
1691,2.57309,1.89605
1692,2.74728,1.74139
1693,1.41,1.29461
1694,1.14205,1.20869
1695,1.27119,1.27742
1696,1.63113,1.60392
1697,1.51223,1.26024
1698,1.20167,0.933743
1699,1.10853,0.212016
1700,1.3582,1.65547
1701,1.43798,1.99915
1702,1.15861,1.518
1703,0.898247,0.950927
1704,0.435651,0.950927
1705,1.53459,2.18817
1706,1.86418,1.89605
1707,1.51722,1.44926
1708,1.2119,0.968111
1709,1.25852,1.0884
1710,1.96354,1.70702
1711,1.69111,1.67265
1712,1.16065,1.38053
1713,1.17473,1.20869
1714,1.36578,1.22587
1715,1.67669,1.43208
1716,1.44279,1.44926
1717,1.33139,1.07121
1718,1.15747,0.435408
1719,1.2343,1.46645
1720,1.38559,2.29128
1721,1.37547,1.68984
1722,1.02474,1.07121
1723,0.856084,1.31179
1724,1.51619,1.87886
1725,2.05229,2.84116
1726,1.46506,1.89605
1727,1.41502,1.53518
1728,1.34272,1.27742
1729,2.02623,1.81013
1730,2.5471,1.96478
1731,1.6348,1.58673
1732,1.66499,1.44926
1733,1.48035,1.39771
1734,1.6327,1.55237
1735,1.69788,1.56955
1736,1.4358,1.50081
1737,1.27865,1.41489
1738,1.23421,1.44926
1739,1.41523,1.79294
1740,1.36307,1.60392
1741,1.3781,1.34616
1742,1.27667,1.24305
1743,1.34462,1.24305
1744,1.51481,1.13995
1745,1.53579,1.1915
1746,1.33157,1.01966
1747,1.16435,0.968111
1748,1.08803,0.899375
1749,1.14562,1.00248
1750,1.0809,1.00248
1751,0.777504,0.847823
1752,0.803484,0.830639
1753,0.783302,1.55237
1754,0.881054,1.91323
1755,0.930476,1.43208
1756,0.910997,0.847823
1757,1.07903,1.01966
1758,1.60977,2.29128
1759,1.72532,2.4803
1760,1.2673,1.01966
1761,1.04294,0.504144
1762,1.3433,1.31179
1763,2.13412,2.5834
1764,2.07092,2.17099
1765,1.26248,0.865007
1766,1.00547,0.624432
1767,1.48804,1.63829
1768,2.24239,2.41156
1769,1.67993,1.75857
1770,1.26589,1.00248
1771,0.899668,0.847823
1772,1.65665,1.38053
1773,2.03416,1.91323
1774,1.47579,1.75857
1775,1.21165,1.56955
1776,0.989702,1.34616
1777,1.624,1.39771
1778,1.96665,1.38053
1779,1.786,1.32897
1780,1.46516,1.07121
1781,1.12167,1.26024
1782,1.50727,1.60392
1783,1.4164,2.17099
1784,1.22573,1.99915
1785,1.17064,1.34616
1786,1.27036,1.36334
1787,1.95348,1.36334
1788,1.9538,1.22587
1789,1.88331,0.916559
1790,1.33745,1.01966
1791,1.29371,1.13995
1792,1.36297,1.63829
1793,1.16509,1.24305
1794,0.90146,1.13995
1795,0.905103,1.01966
1796,1.12007,1.32897
1797,1.2648,1.77576
1798,1.1988,1.34616
1799,1.1646,0.985295
1800,0.965546,0.865007
1801,1.38766,1.6211
1802,1.72417,1.68984
1803,1.27776,1.15713
1804,0.948284,1.1915
1805,0.954871,1.13995
1806,1.58116,1.32897
1807,1.65764,1.9476
1808,1.29933,1.34616
1809,1.27323,1.53518
1810,1.2102,1.22587
1811,1.55987,1.1915
1812,1.69499,1.20869
1813,1.35101,1.01966
1814,1.27084,0.968111
1815,1.09552,1.00248
1816,1.16517,1.38053
1817,1.11092,1.01966
1818,1.0196,0.830639
1819,0.936657,0.6588
1820,1.10521,0.950927
1821,1.25708,0.744719
1822,0.966543,0.865007
1823,0.845087,0.6588
1824,0.744558,0.590064
1825,1.01405,0.796271
1826,0.993336,1.10558
1827,0.826444,0.744719
1828,0.694537,0.813455
1829,0.664077,0.830639
1830,0.988882,1.07121
1831,1.11449,0.796271
1832,0.912846,0.675984
1833,0.668243,0.813455
1834,0.858046,0.916559
1835,0.944279,1.20869
1836,0.805698,0.744719
1837,0.548731,0.504144
1838,0.80484,0.383856
1839,0.949437,1.00248
1840,1.07433,1.29461
1841,0.801771,0.865007
1842,0.490376,0.607248
1843,0.250076,0.504144
1844,1.1613,1.15713
1845,1.21541,1.31179
1846,0.645225,0.985295
1847,0.793189,-0.131663
1848,0.848644,-0.200399
1849,1.15178,1.03685
1850,1.26195,1.31179
1851,0.79653,0.194832
1852,0.342379,-0.303503
1853,0.307719,-0.303503
1854,1.00463,1.12277
1855,1.1418,1.32897
1856,0.504378,0.383856
1857,0.344518,0.349488
1858,0.372262,0.675984
1859,1.26312,0.985295
1860,1.1951,0.899375
1861,0.729049,0.177648
1862,0.494515,0.0917285
1863,0.436481,0.727535
1864,1.10747,1.36334
1865,0.386152,1.17432
1866,0.393152,0.968111
1867,0.40362,0.847823
1868,0.6947,1.05403
1869,1.51022,1.44926
1870,1.23241,1.26024
1871,1.02724,1.15713
1872,0.795871,1.03685
1873,0.988218,1.12277
1874,1.41833,1.12277
1875,1.18127,1.05403
1876,1.11703,0.727535
1877,0.966986,0.48696
1878,0.985164,0.779087
1879,1.04922,0.779087
1880,0.703905,0.779087
1881,0.595705,0.761903
1882,0.517415,0.40104
1883,0.766759,0.899375
1884,0.828878,1.07121
1885,0.904554,1.17432
1886,0.7081,1.17432
1887,0.611497,1.13995
1888,1.08063,1.26024
1889,1.18691,0.847823
1890,1.04254,0.899375
1891,1.05719,0.744719
1892,1.06378,0.985295
1893,1.15844,1.36334
1894,0.751427,0.710351
1895,0.819311,0.779087
1896,0.750744,0.555696
1897,0.9923,1.01966
1898,1.30736,1.07121
1899,0.77631,0.796271
1900,0.634167,0.590064
1901,0.512004,0.607248
1902,1.06734,1.05403
1903,0.963732,0.796271
1904,0.685886,0.675984
1905,0.58883,0.710351
1906,0.562041,0.727535
1907,1.02766,0.950927
1908,0.788438,0.779087
1909,0.609737,0.710351
1910,0.75147,0.607248
1911,0.682582,0.504144
1912,0.832699,0.830639
1913,0.783891,0.538512
1914,0.606827,0.366672
1915,0.480401,0.2292
1916,0.370189,0.435408
1917,0.987779,0.779087
1918,0.451339,0.693168
1919,0.256376,0.6588
1920,0.239327,0.675984
1921,0.555212,0.761903
1922,0.759153,0.796271
1923,0.673054,0.6588
1924,0.68738,0.624432
1925,0.51481,0.675984
1926,0.727783,1.03685
1927,0.782061,0.950927
1928,0.557964,0.641616
1929,0.539058,0.40104
1930,0.528454,0.624432
1931,0.966578,1.13995
1932,0.86505,0.693168
1933,0.610289,0.48696
1934,0.380115,0.177648
1935,0.742772,0.744719
1936,0.984582,1.01966
1937,0.689847,0.590064
1938,0.430679,0.590064
1939,0.141456,0.452592
1940,0.773108,0.865007
1941,0.961035,0.985295
1942,0.643926,0.366672
1943,0.478468,-0.320687
1944,0.350448,-0.526894
1945,0.866447,0.882191
1946,0.951971,0.813455
1947,0.426841,-0.200399
1948,0.0628638,-0.561262
1949,0.0967503,-0.76747
1950,0.919562,1.03685
1951,0.897961,0.813455
1952,0.173293,0.14328
1953,0.178505,-0.458159
1954,0.0485857,0.366672
1955,0.870585,0.882191
1956,0.662142,0.538512
1957,0.144015,0.555696
1958,0.0266041,0.452592
1959,0.464373,0.865007
1960,0.921154,1.10558
1961,0.533652,0.40104
1962,0.512148,-0.337871
1963,0.407307,-0.801838
1964,0.748183,-0.286319
1965,1.00469,1.00248
1966,0.225206,0.332304
1967,0.142039,-0.114479
1968,0.0676672,0.57288
1969,0.320779,1.10558
1970,1.13593,1.05403
1971,0.57371,0.675984
1972,0.403734,-0.337871
1973,0.508813,0.177648
1974,0.961106,1.15713
1975,0.862306,1.15713
1976,0.533201,0.521328
1977,0.244307,0.40104
1978,0.396584,0.435408
1979,1.27425,0.847823
1980,1.00865,0.624432
1981,0.539988,0.675984
1982,0.380509,0.590064
1983,0.503099,0.641616
1984,0.676717,0.761903
1985,0.780003,0.710351
1986,0.672408,0.675984
1987,0.523,0.710351
1988,0.709117,0.847823
1989,0.857986,0.916559
1990,0.71087,0.710351
1991,0.633423,0.641616
1992,0.583774,0.504144
1993,0.721109,0.590064
1994,0.74238,0.452592
1995,0.588627,0.14328
1996,0.528536,-0.114479
1997,0.419195,-0.526894
1998,0.5061,0.177648
1999,0.248818,-0.183215
2000,-0.0229222,-1.00805
2001,-0.223547,-1.31736
2002,-0.483227,-1.0596
2003,0.0868272,0.0917285
2004,-0.259191,-0.475342
2005,-0.564566,-1.11115
2006,-0.815243,-1.50638
2007,-0.373212,-0.922126
2008,0.100978,-0.114479
2009,-0.167521,-0.887758
2010,-0.450763,-1.26581
2011,-0.823714,-1.52356
2012,-0.569737,-0.629998
2013,-0.204892,-0.303503
2014,-0.601124,-0.286319
2015,-0.739859,-0.355055
2016,-0.673926,-0.647182
2017,-0.272104,-0.561262
2018,-0.203619,-0.320687
2019,-0.191058,-0.526894
2020,-0.236248,-0.561262
2021,-0.681763,-0.337871
2022,-0.358352,0.126096
2023,-0.359139,0.0573606
2024,-0.491646,-0.320687
2025,-0.528519,-0.166031
2026,-0.226438,-0.0972951
2027,0.197523,-0.0457432
2028,-0.197671,-0.0972951
2029,-0.300689,-0.0972951
2030,-0.237918,-0.183215
2031,-0.00280929,-0.217583
2032,-0.0618164,0.00580869
2033,-0.0853315,0.0401766
2034,-0.149136,0.0573606
2035,-0.371795,0.0573606
2036,-0.353353,0.126096
2037,-0.0916665,0.2292
2038,-0.00527828,0.126096
2039,0.0188245,0.0401766
2040,0.00565606,-0.0972951
2041,0.0558857,0.177648
2042,0.085972,0.126096
2043,0.0300194,-0.492526
2044,-0.0429457,-0.85339
2045,-0.131684,-1.04241
2046,0.11431,0.194832
2047,-0.00542342,0.126096
2048,-0.334679,-0.0457432
2049,-0.368362,0.14328
2050,-0.150974,0.194832
2051,0.211706,0.263568
2052,-0.0419091,0.31512
2053,-0.0693308,0.160464
2054,0.0590322,0.263568
2055,0.105229,0.349488
2056,0.23147,0.607248
2057,0.190068,0.332304
2058,0.0936835,0.366672
2059,0.133608,0.297936
2060,0.346786,0.555696
2061,0.475815,0.504144
2062,0.350803,0.418224
2063,0.401075,0.297936
2064,0.362799,0.0745446
2065,0.537293,0.297936
2066,0.449822,0.280752
2067,0.322474,0.31512
2068,0.352061,0.418224
2069,0.208573,0.0917285
2070,0.326988,0.555696
2071,0.295582,0.160464
2072,0.300476,-0.0972951
